,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
443,40,Jonesboro,981000.0,0.981,1.0,4.24,3.548
444,40,Little Rock,2529000.0,2.529,2.555,0.0,4.688
445,40,Owensboro,738000.0,0.738,3.154,0.018,4.677
446,40,Paducah,666000.0,0.666,1.721,0.593,4.091
447,40,Princeton,306000.0,0.306,2.429,0.08,3.573
448,40,Robinson,468000.0,0.468,2.364,0.003,5.427
449,40,St. Louis,3393000.0,3.393,1.698,1.879,1.927
450,40,Wood River,558000.0,0.558,3.1,0.0,4.763
451,41,Cape Girardeau,810000.0,0.81,2.308,0.09,5.057
452,41,Evansville,792000.0,0.792,2.75,0.0,4.063
453,41,Greenville,675000.0,0.675,1.471,0.078,5.692
454,41,Jonesboro,963000.0,0.963,1.0,4.068,3.677
455,41,Little Rock,2601000.0,2.601,2.627,0.001,4.714
456,41,Owensboro,774000.0,0.774,3.308,0.013,4.206
457,41,Paducah,675000.0,0.675,1.744,0.812,3.595
458,41,Princeton,306000.0,0.306,2.429,0.036,4.053
459,41,Robinson,459000.0,0.459,2.318,0.012,5.622
460,41,St. Louis,3420000.0,3.42,1.689,1.879,1.864
461,41,Wood River,522000.0,0.522,2.9,0.0,4.677
462,42,Cape Girardeau,774000.0,0.774,2.205,0.086,5.066
463,42,Evansville,783000.0,0.783,2.719,0.0,4.353
464,42,Greenville,711000.0,0.711,1.549,0.169,5.411
465,42,Jonesboro,954000.0,0.954,1.0,4.246,3.79
466,42,Little Rock,2511000.0,2.511,2.536,0.0,4.614
467,42,Owensboro,711000.0,0.711,3.038,0.022,3.898
468,42,Paducah,693000.0,0.693,1.791,0.803,3.885
469,42,Princeton,333000.0,0.333,2.643,0.169,3.484
470,42,Robinson,477000.0,0.477,2.409,0.013,5.492
471,42,St. Louis,3402000.0,3.402,1.703,1.853,1.978
472,42,Wood River,585000.0,0.585,3.25,0.0,4.364
473,43,Cape Girardeau,756000.0,0.756,2.154,0.064,5.033
474,43,Evansville,828000.0,0.828,2.875,0.0,4.129
475,43,Greenville,729000.0,0.729,1.588,0.081,5.642
476,43,Jonesboro,927000.0,0.927,1.0,4.226,3.766
477,43,Little Rock,2538000.0,2.538,2.564,0.0,4.7
478,43,Owensboro,801000.0,0.801,3.423,0.025,4.589
479,43,Paducah,675000.0,0.675,1.744,0.607,4.031
480,43,Princeton,342000.0,0.342,2.714,0.075,4.106
481,43,Robinson,459000.0,0.459,2.318,0.003,5.644
482,43,St. Louis,3258000.0,3.258,1.616,1.95,1.742
483,43,Wood River,540000.0,0.54,3.0,0.0,4.563
484,44,Cape Girardeau,801000.0,0.801,2.282,0.081,4.952
485,44,Evansville,810000.0,0.81,2.813,0.0,4.149
486,44,Greenville,711000.0,0.711,1.549,0.257,5.288
487,44,Jonesboro,981000.0,0.981,1.0,4.42,3.822
488,44,Little Rock,2511000.0,2.511,2.536,0.001,4.48
489,44,Owensboro,648000.0,0.648,2.769,0.017,4.441
490,44,Paducah,639000.0,0.639,1.651,0.64,3.986
491,44,Princeton,333000.0,0.333,2.643,0.075,4.183
492,44,Robinson,450000.0,0.45,2.273,0.01,4.9
493,44,St. Louis,3384000.0,3.384,1.679,1.91,1.903
494,44,Wood River,567000.0,0.567,3.15,0.0,4.807
495,45,Cape Girardeau,774000.0,0.774,2.205,0.086,5.304
496,45,Evansville,801000.0,0.801,2.781,0.0,4.301
497,45,Greenville,684000.0,0.684,1.49,0.188,5.442
498,45,Jonesboro,954000.0,0.954,1.0,4.262,3.647
499,45,Little Rock,2565000.0,2.565,2.591,0.004,4.569
500,45,Owensboro,711000.0,0.711,3.038,0.021,4.509
501,45,Paducah,630000.0,0.63,1.628,0.833,3.635
502,45,Princeton,288000.0,0.288,2.286,0.116,3.143
503,45,Robinson,459000.0,0.459,2.318,0.008,5.043
504,45,St. Louis,3339000.0,3.339,1.649,1.897,1.881
505,45,Wood River,558000.0,0.558,3.1,0.0,4.949
506,46,Cape Girardeau,837000.0,0.837,2.385,0.087,5.484
507,46,Evansville,864000.0,0.864,3.0,0.0,4.071
508,46,Greenville,693000.0,0.693,1.51,0.081,5.755
509,46,Jonesboro,927000.0,0.927,1.0,4.274,3.677
510,46,Little Rock,2610000.0,2.61,2.636,0.0,4.775
511,46,Owensboro,738000.0,0.738,3.154,0.031,4.407
512,46,Paducah,657000.0,0.657,1.698,0.562,4.103
513,46,Princeton,315000.0,0.315,2.5,0.096,3.809
514,46,Robinson,450000.0,0.45,2.273,0.004,5.203
515,46,St. Louis,3393000.0,3.393,1.683,1.927,1.825
516,46,Wood River,513000.0,0.513,2.85,0.0,4.509
517,47,Cape Girardeau,774000.0,0.774,2.205,0.05,5.175
518,47,Evansville,828000.0,0.828,2.875,0.0,4.794
519,47,Greenville,693000.0,0.693,1.51,0.075,5.899
520,47,Jonesboro,936000.0,0.936,1.0,4.477,3.879
521,47,Little Rock,2502000.0,2.502,2.527,0.0,4.846
522,47,Owensboro,747000.0,0.747,3.192,0.019,4.394
523,47,Paducah,648000.0,0.648,1.674,0.664,3.896
524,47,Princeton,297000.0,0.297,2.357,0.055,3.833
525,47,Robinson,450000.0,0.45,2.273,0.007,5.067
526,47,St. Louis,3303000.0,3.303,1.653,1.911,1.959
527,47,Wood River,558000.0,0.558,3.1,0.0,4.616
528,48,Cape Girardeau,792000.0,0.792,2.256,0.076,5.056
529,48,Evansville,783000.0,0.783,2.719,0.0,4.174
530,48,Greenville,702000.0,0.702,1.529,0.203,5.354
531,48,Jonesboro,936000.0,0.936,1.01,4.322,3.689
532,48,Little Rock,2709000.0,2.709,2.736,0.002,4.79
533,48,Owensboro,774000.0,0.774,3.308,0.009,4.6
534,48,Paducah,639000.0,0.639,1.651,0.675,3.788
535,48,Princeton,324000.0,0.324,2.571,0.119,4.249
536,48,Robinson,459000.0,0.459,2.318,0.006,5.642
537,48,St. Louis,3411000.0,3.411,1.692,1.922,1.884
538,48,Wood River,513000.0,0.513,2.85,0.0,4.679
539,49,Cape Girardeau,747000.0,0.747,2.128,0.073,5.362
540,49,Evansville,828000.0,0.828,2.875,0.0,4.247
541,49,Greenville,702000.0,0.702,1.529,0.099,5.88
542,49,Jonesboro,963000.0,0.963,1.0,4.155,3.882
543,49,Little Rock,2556000.0,2.556,2.582,0.002,4.573
544,49,Owensboro,738000.0,0.738,3.154,0.01,4.217
545,49,Paducah,657000.0,0.657,1.698,0.9,3.576
546,49,Princeton,315000.0,0.315,2.5,0.1,3.277
547,49,Robinson,450000.0,0.45,2.273,0.005,5.027
548,49,St. Louis,3474000.0,3.474,1.731,1.844,1.918
549,49,Wood River,504000.0,0.504,2.8,0.0,4.491
