,Iteration,Gates,Bays,Station_Dist,Fleet,Flow,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time,Gate_Time,Bay_Time,Truck_Speed,Truck_HoS
45495,15,2,14,25,10,387000.0,4.3,0.0,2.715,7,35,45,14
45496,15,2,14,25,25,1017000.0,4.52,0.018,2.766,7,35,45,14
45497,15,2,14,25,50,1692000.0,3.76,0.469,2.168,7,35,45,14
45498,15,2,14,25,75,1764000.0,2.613,1.341,1.532,7,35,45,14
45499,15,2,14,25,100,1818000.0,2.02,2.096,1.187,7,35,45,14
45500,15,2,14,25,125,1818000.0,1.616,2.747,0.956,7,35,45,14
45501,15,2,14,25,150,1836000.0,1.397,3.169,0.816,7,35,45,14
45502,15,2,14,25,175,1818000.0,1.329,3.776,0.761,7,35,45,14
45503,15,2,14,25,200,1827000.0,1.269,3.979,0.72,7,35,45,14
45504,16,2,14,25,10,396000.0,4.4,0.004,2.704,7,35,45,14
45505,16,2,14,25,25,981000.0,4.36,0.032,2.525,7,35,45,14
45506,16,2,14,25,50,1728000.0,3.84,0.426,2.225,7,35,45,14
45507,16,2,14,25,75,1764000.0,2.613,1.324,1.513,7,35,45,14
45508,16,2,14,25,100,1791000.0,1.99,2.194,1.174,7,35,45,14
45509,16,2,14,25,125,1845000.0,1.64,2.797,0.965,7,35,45,14
45510,16,2,14,25,150,1863000.0,1.418,3.225,0.815,7,35,45,14
45511,16,2,14,25,175,1836000.0,1.316,3.802,0.749,7,35,45,14
45512,16,2,14,25,200,1863000.0,1.302,3.879,0.733,7,35,45,14
45513,17,2,14,25,10,414000.0,4.6,0.006,2.554,7,35,45,14
45514,17,2,14,25,25,1017000.0,4.52,0.022,2.349,7,35,45,14
45515,17,2,14,25,50,1665000.0,3.7,0.513,1.988,7,35,45,14
45516,17,2,14,25,75,1755000.0,2.6,1.415,1.4,7,35,45,14
45517,17,2,14,25,100,1818000.0,2.02,2.052,1.093,7,35,45,14
45518,17,2,14,25,125,1836000.0,1.632,2.834,0.879,7,35,45,14
45519,17,2,14,25,150,1836000.0,1.437,3.384,0.756,7,35,45,14
45520,17,2,14,25,175,1881000.0,1.357,3.693,0.709,7,35,45,14
45521,17,2,14,25,200,1836000.0,1.275,4.154,0.672,7,35,45,14
45522,18,2,14,25,10,423000.0,4.7,0.002,2.951,7,35,45,14
45523,18,2,14,25,25,972000.0,4.32,0.015,2.439,7,35,45,14
45524,18,2,14,25,50,1629000.0,3.62,0.493,2.06,7,35,45,14
45525,18,2,14,25,75,1737000.0,2.573,1.355,1.414,7,35,45,14
45526,18,2,14,25,100,1872000.0,2.08,2.086,1.155,7,35,45,14
45527,18,2,14,25,125,1827000.0,1.624,2.816,0.902,7,35,45,14
45528,18,2,14,25,150,1854000.0,1.421,3.283,0.783,7,35,45,14
45529,18,2,14,25,175,1872000.0,1.316,3.604,0.721,7,35,45,14
45530,18,2,14,25,200,1836000.0,1.275,3.799,0.694,7,35,45,14
45531,19,2,14,25,10,369000.0,4.1,0.003,2.195,7,35,45,14
45532,19,2,14,25,25,990000.0,4.4,0.03,2.51,7,35,45,14
45533,19,2,14,25,50,1683000.0,3.74,0.44,2.086,7,35,45,14
45534,19,2,14,25,75,1701000.0,2.52,1.4,1.425,7,35,45,14
45535,19,2,14,25,100,1791000.0,1.99,2.12,1.128,7,35,45,14
45536,19,2,14,25,125,1827000.0,1.624,2.726,0.941,7,35,45,14
45537,19,2,14,25,150,1809000.0,1.396,3.488,0.788,7,35,45,14
45538,19,2,14,25,175,1827000.0,1.381,3.567,0.763,7,35,45,14
45539,19,2,14,25,200,1836000.0,1.267,3.928,0.714,7,35,45,14
45540,20,2,14,25,10,387000.0,4.3,0.006,2.63,7,35,45,14
45541,20,2,14,25,25,999000.0,4.44,0.029,2.566,7,35,45,14
45542,20,2,14,25,50,1548000.0,3.44,0.516,1.985,7,35,45,14
45543,20,2,14,25,75,1692000.0,2.507,1.356,1.436,7,35,45,14
45544,20,2,14,25,100,1818000.0,2.02,2.026,1.146,7,35,45,14
45545,20,2,14,25,125,1845000.0,1.64,2.697,0.933,7,35,45,14
45546,20,2,14,25,150,1854000.0,1.411,3.262,0.81,7,35,45,14
45547,20,2,14,25,175,1854000.0,1.346,3.422,0.755,7,35,45,14
45548,20,2,14,25,200,1854000.0,1.296,3.807,0.713,7,35,45,14
45549,21,2,14,25,10,396000.0,4.4,0.003,2.463,7,35,45,14
45550,21,2,14,25,25,1026000.0,4.56,0.035,2.563,7,35,45,14
45551,21,2,14,25,50,1674000.0,3.72,0.461,2.063,7,35,45,14
45552,21,2,14,25,75,1647000.0,2.44,1.461,1.361,7,35,45,14
45553,21,2,14,25,100,1782000.0,1.98,2.017,1.119,7,35,45,14
45554,21,2,14,25,125,1782000.0,1.584,2.872,0.903,7,35,45,14
45555,21,2,14,25,150,1827000.0,1.42,3.263,0.779,7,35,45,14
45556,21,2,14,25,175,1845000.0,1.331,3.749,0.729,7,35,45,14
45557,21,2,14,25,200,1827000.0,1.285,4.006,0.704,7,35,45,14
45558,22,2,14,25,10,432000.0,4.8,0.003,2.358,7,35,45,14
45559,22,2,14,25,25,990000.0,4.4,0.048,2.485,7,35,45,14
45560,22,2,14,25,50,1683000.0,3.74,0.502,2.036,7,35,45,14
45561,22,2,14,25,75,1683000.0,2.493,1.357,1.36,7,35,45,14
45562,22,2,14,25,100,1737000.0,1.93,2.148,1.068,7,35,45,14
45563,22,2,14,25,125,1854000.0,1.648,2.908,0.905,7,35,45,14
45564,22,2,14,25,150,1872000.0,1.405,3.435,0.764,7,35,45,14
45565,22,2,14,25,175,1854000.0,1.338,3.755,0.71,7,35,45,14
45566,22,2,14,25,200,1863000.0,1.262,3.992,0.674,7,35,45,14
45567,23,2,14,25,10,396000.0,4.4,0.002,2.399,7,35,45,14
45568,23,2,14,25,25,999000.0,4.44,0.032,2.227,7,35,45,14
45569,23,2,14,25,50,1647000.0,3.66,0.519,1.85,7,35,45,14
45570,23,2,14,25,75,1782000.0,2.64,1.44,1.353,7,35,45,14
45571,23,2,14,25,100,1791000.0,1.99,2.219,1.036,7,35,45,14
45572,23,2,14,25,125,1836000.0,1.632,2.709,0.844,7,35,45,14
45573,23,2,14,25,150,1845000.0,1.424,3.25,0.724,7,35,45,14
45574,23,2,14,25,175,1863000.0,1.353,3.56,0.679,7,35,45,14
45575,23,2,14,25,200,1872000.0,1.308,3.928,0.651,7,35,45,14
45576,24,2,14,25,10,378000.0,4.2,0.001,2.223,7,35,45,14
45577,24,2,14,25,25,1017000.0,4.52,0.022,2.464,7,35,45,14
45578,24,2,14,25,50,1557000.0,3.46,0.501,1.92,7,35,45,14
45579,24,2,14,25,75,1755000.0,2.6,1.374,1.512,7,35,45,14
45580,24,2,14,25,100,1755000.0,1.95,2.144,1.12,7,35,45,14
45581,24,2,14,25,125,1818000.0,1.616,2.847,0.931,7,35,45,14
45582,24,2,14,25,150,1845000.0,1.404,3.285,0.801,7,35,45,14
45583,24,2,14,25,175,1854000.0,1.329,3.564,0.744,7,35,45,14
45584,24,2,14,25,200,1845000.0,1.281,3.963,0.712,7,35,45,14
45585,25,2,14,25,10,414000.0,4.6,0.002,2.607,7,35,45,14
45586,25,2,14,25,25,963000.0,4.28,0.037,2.291,7,35,45,14
45587,25,2,14,25,50,1656000.0,3.68,0.453,2.086,7,35,45,14
45588,25,2,14,25,75,1710000.0,2.533,1.405,1.446,7,35,45,14
45589,25,2,14,25,100,1863000.0,2.07,2.069,1.152,7,35,45,14
45590,25,2,14,25,125,1854000.0,1.648,2.793,0.924,7,35,45,14
45591,25,2,14,25,150,1836000.0,1.397,3.565,0.779,7,35,45,14
45592,25,2,14,25,175,1872000.0,1.351,3.867,0.734,7,35,45,14
45593,25,2,14,25,200,1881000.0,1.298,3.92,0.704,7,35,45,14
45594,26,2,14,25,10,396000.0,4.4,0.0,2.318,7,35,45,14
45595,26,2,14,25,25,936000.0,4.16,0.022,2.539,7,35,45,14
45596,26,2,14,25,50,1692000.0,3.76,0.429,2.178,7,35,45,14
45597,26,2,14,25,75,1737000.0,2.573,1.377,1.501,7,35,45,14
45598,26,2,14,25,100,1755000.0,1.95,2.071,1.129,7,35,45,14
45599,26,2,14,25,125,1800000.0,1.6,2.942,0.923,7,35,45,14
45600,26,2,14,25,150,1800000.0,1.389,3.232,0.781,7,35,45,14
45601,26,2,14,25,175,1845000.0,1.349,3.655,0.757,7,35,45,14
45602,26,2,14,25,200,1827000.0,1.261,3.993,0.708,7,35,45,14
45603,27,2,14,25,10,414000.0,4.6,0.0,2.45,7,35,45,14
45604,27,2,14,25,25,963000.0,4.28,0.021,2.449,7,35,45,14
45605,27,2,14,25,50,1674000.0,3.72,0.454,2.021,7,35,45,14
45606,27,2,14,25,75,1764000.0,2.613,1.426,1.428,7,35,45,14
45607,27,2,14,25,100,1809000.0,2.01,2.114,1.083,7,35,45,14
45608,27,2,14,25,125,1854000.0,1.648,2.65,0.885,7,35,45,14
45609,27,2,14,25,150,1881000.0,1.451,3.553,0.76,7,35,45,14
45610,27,2,14,25,175,1863000.0,1.353,3.617,0.703,7,35,45,14
45611,27,2,14,25,200,1881000.0,1.267,3.932,0.658,7,35,45,14
45612,28,2,14,25,10,396000.0,4.4,0.001,2.464,7,35,45,14
45613,28,2,14,25,25,918000.0,4.08,0.027,2.496,7,35,45,14
45614,28,2,14,25,50,1701000.0,3.78,0.492,2.204,7,35,45,14
45615,28,2,14,25,75,1773000.0,2.627,1.388,1.529,7,35,45,14
45616,28,2,14,25,100,1836000.0,2.04,2.081,1.186,7,35,45,14
45617,28,2,14,25,125,1872000.0,1.664,2.725,0.958,7,35,45,14
45618,28,2,14,25,150,1863000.0,1.408,3.255,0.814,7,35,45,14
45619,28,2,14,25,175,1863000.0,1.327,3.7,0.751,7,35,45,14
45620,28,2,14,25,200,1863000.0,1.278,3.827,0.718,7,35,45,14
45621,29,2,14,25,10,414000.0,4.6,0.001,2.599,7,35,45,14
45622,29,2,14,25,25,1089000.0,4.84,0.023,2.651,7,35,45,14
45623,29,2,14,25,50,1647000.0,3.66,0.471,2.055,7,35,45,14
45624,29,2,14,25,75,1710000.0,2.533,1.391,1.403,7,35,45,14
45625,29,2,14,25,100,1827000.0,2.03,2.077,1.126,7,35,45,14
45626,29,2,14,25,125,1836000.0,1.632,2.788,0.902,7,35,45,14
45627,29,2,14,25,150,1845000.0,1.414,3.333,0.777,7,35,45,14
45628,29,2,14,25,175,1854000.0,1.338,3.698,0.722,7,35,45,14
45629,29,2,14,25,200,1863000.0,1.262,4.012,0.684,7,35,45,14
45630,0,2,14,50,10,315000.0,3.5,0.004,4.416,7,35,45,14
45631,0,2,14,50,25,792000.0,3.52,0.014,3.782,7,35,45,14
45632,0,2,14,50,50,1557000.0,3.46,0.183,3.692,7,35,45,14
45633,0,2,14,50,75,1647000.0,2.44,1.114,2.576,7,35,45,14
45634,0,2,14,50,100,1809000.0,2.01,1.914,2.147,7,35,45,14
45635,0,2,14,50,125,1791000.0,1.592,2.553,1.709,7,35,45,14
45636,0,2,14,50,150,1809000.0,1.377,2.979,1.458,7,35,45,14
45637,0,2,14,50,175,1809000.0,1.28,3.572,1.346,7,35,45,14
45638,0,2,14,50,200,1800000.0,1.176,4.026,1.233,7,35,45,14
45639,1,2,14,50,10,324000.0,3.6,0.001,3.944,7,35,45,14
45640,1,2,14,50,25,765000.0,3.4,0.018,3.808,7,35,45,14
45641,1,2,14,50,50,1539000.0,3.42,0.165,3.849,7,35,45,14
45642,1,2,14,50,75,1692000.0,2.507,1.047,2.753,7,35,45,14
45643,1,2,14,50,100,1800000.0,2.0,1.715,2.183,7,35,45,14
45644,1,2,14,50,125,1827000.0,1.624,2.629,1.788,7,35,45,14
45645,1,2,14,50,150,1827000.0,1.362,3.089,1.494,7,35,45,14
45646,1,2,14,50,175,1809000.0,1.241,3.496,1.338,7,35,45,14
45647,1,2,14,50,200,1818000.0,1.21,3.926,1.308,7,35,45,14
45648,2,2,14,50,10,297000.0,3.3,0.003,4.426,7,35,45,14
45649,2,2,14,50,25,756000.0,3.36,0.008,4.053,7,35,45,14
45650,2,2,14,50,50,1593000.0,3.54,0.109,4.007,7,35,45,14
45651,2,2,14,50,75,1674000.0,2.48,1.036,2.788,7,35,45,14
45652,2,2,14,50,100,1791000.0,1.99,1.764,2.311,7,35,45,14
45653,2,2,14,50,125,1800000.0,1.6,2.518,1.841,7,35,45,14
45654,2,2,14,50,150,1791000.0,1.345,3.227,1.545,7,35,45,14
45655,2,2,14,50,175,1809000.0,1.241,3.509,1.398,7,35,45,14
45656,2,2,14,50,200,1800000.0,1.205,3.803,1.349,7,35,45,14
45657,3,2,14,50,10,297000.0,3.3,0.0,3.678,7,35,45,14
45658,3,2,14,50,25,729000.0,3.24,0.016,4.063,7,35,45,14
45659,3,2,14,50,50,1521000.0,3.38,0.149,4.102,7,35,45,14
45660,3,2,14,50,75,1665000.0,2.467,0.98,2.945,7,35,45,14
45661,3,2,14,50,100,1710000.0,1.9,1.701,2.326,7,35,45,14
45662,3,2,14,50,125,1791000.0,1.592,2.459,1.922,7,35,45,14
45663,3,2,14,50,150,1782000.0,1.329,3.036,1.61,7,35,45,14
45664,3,2,14,50,175,1782000.0,1.269,3.44,1.485,7,35,45,14
45665,3,2,14,50,200,1800000.0,1.227,3.891,1.443,7,35,45,14
45666,4,2,14,50,10,342000.0,3.8,0.0,3.662,7,35,45,14
45667,4,2,14,50,25,855000.0,3.8,0.028,3.898,7,35,45,14
45668,4,2,14,50,50,1557000.0,3.46,0.155,3.796,7,35,45,14
45669,4,2,14,50,75,1674000.0,2.48,1.09,2.699,7,35,45,14
45670,4,2,14,50,100,1791000.0,1.99,1.776,2.163,7,35,45,14
45671,4,2,14,50,125,1791000.0,1.592,2.551,1.732,7,35,45,14
45672,4,2,14,50,150,1827000.0,1.372,3.254,1.469,7,35,45,14
45673,4,2,14,50,175,1818000.0,1.287,3.345,1.35,7,35,45,14
45674,4,2,14,50,200,1818000.0,1.217,3.922,1.277,7,35,45,14
45675,5,2,14,50,10,297000.0,3.3,0.0,3.473,7,35,45,14
45676,5,2,14,50,25,846000.0,3.76,0.01,4.333,7,35,45,14
45677,5,2,14,50,50,1566000.0,3.48,0.126,3.871,7,35,45,14
45678,5,2,14,50,75,1737000.0,2.573,0.915,2.922,7,35,45,14
45679,5,2,14,50,100,1746000.0,1.94,1.829,2.195,7,35,45,14
45680,5,2,14,50,125,1791000.0,1.592,2.499,1.817,7,35,45,14
45681,5,2,14,50,150,1791000.0,1.372,3.014,1.519,7,35,45,14
45682,5,2,14,50,175,1782000.0,1.245,3.358,1.361,7,35,45,14
45683,5,2,14,50,200,1809000.0,1.226,3.794,1.318,7,35,45,14
45684,6,2,14,50,10,324000.0,3.6,0.001,4.111,7,35,45,14
45685,6,2,14,50,25,774000.0,3.44,0.018,3.981,7,35,45,14
45686,6,2,14,50,50,1503000.0,3.34,0.161,3.969,7,35,45,14
45687,6,2,14,50,75,1773000.0,2.627,1.012,3.107,7,35,45,14
45688,6,2,14,50,100,1773000.0,1.97,1.732,2.305,7,35,45,14
45689,6,2,14,50,125,1764000.0,1.568,2.381,1.855,7,35,45,14
45690,6,2,14,50,150,1773000.0,1.378,3.08,1.609,7,35,45,14
45691,6,2,14,50,175,1773000.0,1.263,3.617,1.461,7,35,45,14
45692,6,2,14,50,200,1782000.0,1.179,3.905,1.356,7,35,45,14
45693,7,2,14,50,10,324000.0,3.6,0.01,3.282,7,35,45,14
45694,7,2,14,50,25,792000.0,3.52,0.016,3.667,7,35,45,14
45695,7,2,14,50,50,1512000.0,3.36,0.16,3.614,7,35,45,14
45696,7,2,14,50,75,1683000.0,2.493,1.073,2.727,7,35,45,14
45697,7,2,14,50,100,1764000.0,1.96,1.876,2.187,7,35,45,14
45698,7,2,14,50,125,1809000.0,1.608,2.423,1.765,7,35,45,14
45699,7,2,14,50,150,1782000.0,1.347,3.23,1.468,7,35,45,14
45700,7,2,14,50,175,1791000.0,1.252,3.675,1.358,7,35,45,14
45701,7,2,14,50,200,1791000.0,1.236,3.797,1.313,7,35,45,14
45702,8,2,14,50,10,351000.0,3.9,0.002,4.173,7,35,45,14
45703,8,2,14,50,25,774000.0,3.44,0.011,3.822,7,35,45,14
45704,8,2,14,50,50,1458000.0,3.24,0.197,3.575,7,35,45,14
45705,8,2,14,50,75,1710000.0,2.533,1.051,2.795,7,35,45,14
45706,8,2,14,50,100,1737000.0,1.93,1.878,2.146,7,35,45,14
45707,8,2,14,50,125,1827000.0,1.624,2.65,1.797,7,35,45,14
45708,8,2,14,50,150,1800000.0,1.379,3.101,1.517,7,35,45,14
45709,8,2,14,50,175,1809000.0,1.288,3.559,1.407,7,35,45,14
45710,8,2,14,50,200,1809000.0,1.248,3.821,1.348,7,35,45,14
45711,9,2,14,50,10,333000.0,3.7,0.0,4.147,7,35,45,14
45712,9,2,14,50,25,783000.0,3.48,0.036,3.613,7,35,45,14
45713,9,2,14,50,50,1539000.0,3.42,0.233,3.545,7,35,45,14
45714,9,2,14,50,75,1701000.0,2.52,1.117,2.716,7,35,45,14
45715,9,2,14,50,100,1836000.0,2.04,1.947,2.122,7,35,45,14
45716,9,2,14,50,125,1800000.0,1.6,2.572,1.676,7,35,45,14
45717,9,2,14,50,150,1827000.0,1.362,3.179,1.414,7,35,45,14
45718,9,2,14,50,175,1854000.0,1.312,3.54,1.317,7,35,45,14
45719,9,2,14,50,200,1845000.0,1.213,3.957,1.245,7,35,45,14
45720,10,2,14,50,10,315000.0,3.5,0.007,3.562,7,35,45,14
45721,10,2,14,50,25,810000.0,3.6,0.007,3.881,7,35,45,14
45722,10,2,14,50,50,1413000.0,3.14,0.216,3.589,7,35,45,14
45723,10,2,14,50,75,1755000.0,2.6,0.998,2.818,7,35,45,14
45724,10,2,14,50,100,1764000.0,1.96,1.769,2.175,7,35,45,14
45725,10,2,14,50,125,1800000.0,1.6,2.577,1.801,7,35,45,14
45726,10,2,14,50,150,1782000.0,1.347,3.104,1.496,7,35,45,14
45727,10,2,14,50,175,1836000.0,1.275,3.533,1.377,7,35,45,14
45728,10,2,14,50,200,1818000.0,1.202,3.971,1.305,7,35,45,14
45729,11,2,14,50,10,342000.0,3.8,0.002,4.367,7,35,45,14
45730,11,2,14,50,25,801000.0,3.56,0.025,4.275,7,35,45,14
45731,11,2,14,50,50,1602000.0,3.56,0.145,4.094,7,35,45,14
45732,11,2,14,50,75,1674000.0,2.48,1.017,2.85,7,35,45,14
45733,11,2,14,50,100,1800000.0,2.0,1.825,2.306,7,35,45,14
45734,11,2,14,50,125,1818000.0,1.616,2.492,1.858,7,35,45,14
45735,11,2,14,50,150,1818000.0,1.356,2.891,1.541,7,35,45,14
45736,11,2,14,50,175,1827000.0,1.261,3.619,1.399,7,35,45,14
45737,11,2,14,50,200,1800000.0,1.227,3.68,1.369,7,35,45,14
45738,12,2,14,50,10,297000.0,3.3,0.002,3.838,7,35,45,14
45739,12,2,14,50,25,783000.0,3.48,0.013,3.87,7,35,45,14
45740,12,2,14,50,50,1647000.0,3.66,0.124,4.006,7,35,45,14
45741,12,2,14,50,75,1746000.0,2.587,1.006,2.88,7,35,45,14
45742,12,2,14,50,100,1809000.0,2.01,1.796,2.301,7,35,45,14
45743,12,2,14,50,125,1836000.0,1.632,2.594,1.844,7,35,45,14
45744,12,2,14,50,150,1809000.0,1.367,3.061,1.542,7,35,45,14
45745,12,2,14,50,175,1809000.0,1.288,3.576,1.438,7,35,45,14
45746,12,2,14,50,200,1818000.0,1.255,3.877,1.397,7,35,45,14
45747,13,2,14,50,10,342000.0,3.8,0.002,3.368,7,35,45,14
45748,13,2,14,50,25,846000.0,3.76,0.023,3.769,7,35,45,14
45749,13,2,14,50,50,1539000.0,3.42,0.168,3.495,7,35,45,14
45750,13,2,14,50,75,1710000.0,2.533,1.122,2.648,7,35,45,14
45751,13,2,14,50,100,1827000.0,2.03,1.881,2.126,7,35,45,14
45752,13,2,14,50,125,1782000.0,1.584,2.611,1.675,7,35,45,14
45753,13,2,14,50,150,1818000.0,1.393,3.088,1.437,7,35,45,14
45754,13,2,14,50,175,1791000.0,1.284,3.538,1.302,7,35,45,14
45755,13,2,14,50,200,1827000.0,1.238,4.009,1.259,7,35,45,14
45756,14,2,14,50,10,333000.0,3.7,0.003,4.16,7,35,45,14
45757,14,2,14,50,25,792000.0,3.52,0.009,3.929,7,35,45,14
45758,14,2,14,50,50,1575000.0,3.5,0.118,3.977,7,35,45,14
45759,14,2,14,50,75,1746000.0,2.587,1.034,2.892,7,35,45,14
45760,14,2,14,50,100,1782000.0,1.98,1.806,2.189,7,35,45,14
45761,14,2,14,50,125,1818000.0,1.616,2.514,1.821,7,35,45,14
45762,14,2,14,50,150,1836000.0,1.36,2.992,1.523,7,35,45,14
45763,14,2,14,50,175,1827000.0,1.261,3.631,1.376,7,35,45,14
45764,14,2,14,50,200,1818000.0,1.217,3.713,1.356,7,35,45,14
45765,15,2,14,50,10,342000.0,3.8,0.002,4.082,7,35,45,14
45766,15,2,14,50,25,819000.0,3.64,0.011,4.205,7,35,45,14
45767,15,2,14,50,50,1521000.0,3.38,0.171,3.773,7,35,45,14
45768,15,2,14,50,75,1683000.0,2.493,1.048,2.719,7,35,45,14
45769,15,2,14,50,100,1827000.0,2.03,1.868,2.18,7,35,45,14
45770,15,2,14,50,125,1800000.0,1.6,2.504,1.75,7,35,45,14
45771,15,2,14,50,150,1827000.0,1.353,3.119,1.455,7,35,45,14
45772,15,2,14,50,175,1827000.0,1.277,3.583,1.339,7,35,45,14
45773,15,2,14,50,200,1845000.0,1.228,3.86,1.283,7,35,45,14
45774,16,2,14,50,10,333000.0,3.7,0.001,3.953,7,35,45,14
45775,16,2,14,50,25,837000.0,3.72,0.015,4.003,7,35,45,14
45776,16,2,14,50,50,1503000.0,3.34,0.204,3.526,7,35,45,14
45777,16,2,14,50,75,1692000.0,2.507,1.085,2.681,7,35,45,14
45778,16,2,14,50,100,1764000.0,1.96,1.851,2.073,7,35,45,14
45779,16,2,14,50,125,1827000.0,1.624,2.508,1.712,7,35,45,14
45780,16,2,14,50,150,1836000.0,1.388,3.279,1.436,7,35,45,14
45781,16,2,14,50,175,1827000.0,1.269,3.555,1.322,7,35,45,14
45782,16,2,14,50,200,1836000.0,1.229,3.764,1.273,7,35,45,14
45783,17,2,14,50,10,333000.0,3.7,0.0,4.648,7,35,45,14
45784,17,2,14,50,25,855000.0,3.8,0.013,4.34,7,35,45,14
45785,17,2,14,50,50,1566000.0,3.48,0.179,3.776,7,35,45,14
45786,17,2,14,50,75,1656000.0,2.453,1.064,2.732,7,35,45,14
45787,17,2,14,50,100,1737000.0,1.93,1.839,2.124,7,35,45,14
45788,17,2,14,50,125,1800000.0,1.6,2.494,1.756,7,35,45,14
45789,17,2,14,50,150,1746000.0,1.357,3.072,1.462,7,35,45,14
45790,17,2,14,50,175,1800000.0,1.258,3.603,1.355,7,35,45,14
45791,17,2,14,50,200,1827000.0,1.223,3.824,1.293,7,35,45,14
45792,18,2,14,50,10,360000.0,4.0,0.003,3.521,7,35,45,14
45793,18,2,14,50,25,900000.0,4.0,0.014,3.792,7,35,45,14
45794,18,2,14,50,50,1692000.0,3.76,0.17,3.618,7,35,45,14
45795,18,2,14,50,75,1746000.0,2.587,1.102,2.501,7,35,45,14
45796,18,2,14,50,100,1818000.0,2.02,1.852,1.98,7,35,45,14
45797,18,2,14,50,125,1809000.0,1.608,2.601,1.581,7,35,45,14
45798,18,2,14,50,150,1827000.0,1.372,3.148,1.32,7,35,45,14
45799,18,2,14,50,175,1800000.0,1.274,3.6,1.215,7,35,45,14
45800,18,2,14,50,200,1827000.0,1.238,3.768,1.17,7,35,45,14
45801,19,2,14,50,10,297000.0,3.3,0.0,4.078,7,35,45,14
45802,19,2,14,50,25,819000.0,3.64,0.021,4.094,7,35,45,14
45803,19,2,14,50,50,1485000.0,3.3,0.159,3.667,7,35,45,14
45804,19,2,14,50,75,1746000.0,2.587,1.019,2.846,7,35,45,14
45805,19,2,14,50,100,1728000.0,1.92,1.779,2.129,7,35,45,14
45806,19,2,14,50,125,1782000.0,1.584,2.605,1.746,7,35,45,14
45807,19,2,14,50,150,1809000.0,1.377,3.051,1.517,7,35,45,14
45808,19,2,14,50,175,1809000.0,1.272,3.512,1.389,7,35,45,14
45809,19,2,14,50,200,1818000.0,1.21,3.939,1.297,7,35,45,14
45810,20,2,14,50,10,360000.0,4.0,0.0,4.418,7,35,45,14
45811,20,2,14,50,25,819000.0,3.64,0.017,3.945,7,35,45,14
45812,20,2,14,50,50,1521000.0,3.38,0.166,3.669,7,35,45,14
45813,20,2,14,50,75,1683000.0,2.493,1.01,2.69,7,35,45,14
45814,20,2,14,50,100,1737000.0,1.93,1.826,2.103,7,35,45,14
45815,20,2,14,50,125,1809000.0,1.608,2.552,1.734,7,35,45,14
45816,20,2,14,50,150,1809000.0,1.358,3.016,1.468,7,35,45,14
45817,20,2,14,50,175,1827000.0,1.261,3.79,1.336,7,35,45,14
45818,20,2,14,50,200,1827000.0,1.201,4.039,1.28,7,35,45,14
45819,21,2,14,50,10,342000.0,3.8,0.0,4.066,7,35,45,14
45820,21,2,14,50,25,774000.0,3.44,0.018,4.059,7,35,45,14
45821,21,2,14,50,50,1494000.0,3.32,0.146,4.001,7,35,45,14
45822,21,2,14,50,75,1683000.0,2.493,0.986,2.918,7,35,45,14
45823,21,2,14,50,100,1782000.0,1.98,1.779,2.354,7,35,45,14
45824,21,2,14,50,125,1755000.0,1.56,2.531,1.861,7,35,45,14
45825,21,2,14,50,150,1809000.0,1.377,3.018,1.588,7,35,45,14
45826,21,2,14,50,175,1809000.0,1.256,3.452,1.442,7,35,45,14
45827,21,2,14,50,200,1800000.0,1.198,3.917,1.362,7,35,45,14
45828,22,2,14,50,10,342000.0,3.8,0.002,4.057,7,35,45,14
45829,22,2,14,50,25,819000.0,3.64,0.01,4.061,7,35,45,14
45830,22,2,14,50,50,1575000.0,3.5,0.181,3.898,7,35,45,14
45831,22,2,14,50,75,1683000.0,2.493,1.052,2.84,7,35,45,14
45832,22,2,14,50,100,1773000.0,1.97,1.795,2.174,7,35,45,14
45833,22,2,14,50,125,1773000.0,1.576,2.41,1.744,7,35,45,14
45834,22,2,14,50,150,1818000.0,1.365,3.096,1.491,7,35,45,14
45835,22,2,14,50,175,1827000.0,1.285,3.48,1.378,7,35,45,14
45836,22,2,14,50,200,1845000.0,1.228,3.907,1.312,7,35,45,14
45837,23,2,14,50,10,315000.0,3.5,0.003,3.809,7,35,45,14
45838,23,2,14,50,25,819000.0,3.64,0.011,3.843,7,35,45,14
45839,23,2,14,50,50,1548000.0,3.44,0.183,3.651,7,35,45,14
45840,23,2,14,50,75,1728000.0,2.56,1.044,2.728,7,35,45,14
45841,23,2,14,50,100,1746000.0,1.94,1.868,2.067,7,35,45,14
45842,23,2,14,50,125,1791000.0,1.592,2.6,1.693,7,35,45,14
45843,23,2,14,50,150,1764000.0,1.342,3.094,1.408,7,35,45,14
45844,23,2,14,50,175,1791000.0,1.284,3.432,1.319,7,35,45,14
45845,23,2,14,50,200,1800000.0,1.22,3.936,1.244,7,35,45,14
45846,24,2,14,50,10,288000.0,3.2,0.002,3.776,7,35,45,14
45847,24,2,14,50,25,810000.0,3.6,0.028,4.168,7,35,45,14
45848,24,2,14,50,50,1476000.0,3.28,0.161,3.925,7,35,45,14
45849,24,2,14,50,75,1764000.0,2.613,0.97,3.061,7,35,45,14
45850,24,2,14,50,100,1728000.0,1.92,1.802,2.259,7,35,45,14
45851,24,2,14,50,125,1791000.0,1.592,2.511,1.878,7,35,45,14
45852,24,2,14,50,150,1800000.0,1.379,2.986,1.609,7,35,45,14
