,Iteration,Gates,Bays,Station_Dist,Truck_HoS,Flow,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time,Gate_Time,Bay_Time,Truck_Speed,Fleet
31125,27,2,14,200,17,1008000.0,2.24,0.017,8.158,7,35,45,50
31126,27,2,14,200,18,1143000.0,2.54,0.018,9.459,7,35,45,50
31127,27,2,14,200,24,1152000.0,2.56,0.011,9.724,7,35,45,50
31128,28,2,14,200,14,810000.0,1.8,0.04,6.185,7,35,45,50
31129,28,2,14,200,15,954000.0,2.12,0.024,6.966,7,35,45,50
31130,28,2,14,200,16,972000.0,2.16,0.034,7.574,7,35,45,50
31131,28,2,14,200,17,1017000.0,2.26,0.038,7.879,7,35,45,50
31132,28,2,14,200,18,1080000.0,2.4,0.019,8.832,7,35,45,50
31133,28,2,14,200,24,1062000.0,2.36,0.034,8.452,7,35,45,50
31134,29,2,14,200,14,747000.0,1.66,0.024,6.391,7,35,45,50
31135,29,2,14,200,15,837000.0,1.86,0.018,7.206,7,35,45,50
31136,29,2,14,200,16,909000.0,2.02,0.031,7.814,7,35,45,50
31137,29,2,14,200,17,972000.0,2.16,0.017,8.859,7,35,45,50
31138,29,2,14,200,18,1062000.0,2.36,0.014,9.138,7,35,45,50
31139,29,2,14,200,24,1062000.0,2.36,0.019,9.516,7,35,45,50
31140,0,2,14,300,14,603000.0,1.34,0.017,6.712,7,35,45,50
31141,0,2,14,300,15,621000.0,1.38,0.014,7.021,7,35,45,50
31142,0,2,14,300,16,675000.0,1.5,0.012,8.386,7,35,45,50
31143,0,2,14,300,17,729000.0,1.62,0.009,8.861,7,35,45,50
31144,0,2,14,300,18,765000.0,1.7,0.013,9.623,7,35,45,50
31145,0,2,14,300,24,783000.0,1.74,0.015,9.626,7,35,45,50
31146,1,2,14,300,14,612000.0,1.36,0.023,6.727,7,35,45,50
31147,1,2,14,300,15,666000.0,1.48,0.013,7.463,7,35,45,50
31148,1,2,14,300,16,738000.0,1.64,0.016,7.912,7,35,45,50
31149,1,2,14,300,17,774000.0,1.72,0.015,9.18,7,35,45,50
31150,1,2,14,300,18,828000.0,1.84,0.014,9.516,7,35,45,50
31151,1,2,14,300,24,837000.0,1.86,0.008,9.619,7,35,45,50
31152,2,2,14,300,14,657000.0,1.46,0.016,6.405,7,35,45,50
31153,2,2,14,300,15,675000.0,1.5,0.02,6.758,7,35,45,50
31154,2,2,14,300,16,711000.0,1.58,0.014,7.357,7,35,45,50
31155,2,2,14,300,17,756000.0,1.68,0.011,8.909,7,35,45,50
31156,2,2,14,300,18,819000.0,1.82,0.024,9.894,7,35,45,50
31157,2,2,14,300,24,837000.0,1.86,0.024,10.233,7,35,45,50
31158,3,2,14,300,14,576000.0,1.28,0.014,6.358,7,35,45,50
31159,3,2,14,300,15,612000.0,1.36,0.01,7.52,7,35,45,50
31160,3,2,14,300,16,711000.0,1.58,0.012,8.327,7,35,45,50
31161,3,2,14,300,17,747000.0,1.66,0.011,8.983,7,35,45,50
31162,3,2,14,300,18,747000.0,1.66,0.007,9.019,7,35,45,50
31163,3,2,14,300,24,792000.0,1.76,0.014,9.759,7,35,45,50
31164,4,2,14,300,14,621000.0,1.38,0.013,6.973,7,35,45,50
31165,4,2,14,300,15,639000.0,1.42,0.009,7.265,7,35,45,50
31166,4,2,14,300,16,693000.0,1.54,0.012,8.339,7,35,45,50
31167,4,2,14,300,17,729000.0,1.62,0.014,9.012,7,35,45,50
31168,4,2,14,300,18,801000.0,1.78,0.012,9.801,7,35,45,50
31169,4,2,14,300,24,801000.0,1.78,0.011,9.929,7,35,45,50
31170,5,2,14,300,14,576000.0,1.28,0.008,6.153,7,35,45,50
31171,5,2,14,300,15,630000.0,1.4,0.022,7.625,7,35,45,50
31172,5,2,14,300,16,648000.0,1.44,0.027,7.914,7,35,45,50
31173,5,2,14,300,17,756000.0,1.68,0.006,9.293,7,35,45,50
31174,5,2,14,300,18,774000.0,1.72,0.016,9.798,7,35,45,50
31175,5,2,14,300,24,774000.0,1.72,0.017,9.77,7,35,45,50
31176,6,2,14,300,14,639000.0,1.42,0.015,6.692,7,35,45,50
31177,6,2,14,300,15,675000.0,1.5,0.016,7.447,7,35,45,50
31178,6,2,14,300,16,693000.0,1.54,0.02,7.666,7,35,45,50
31179,6,2,14,300,17,738000.0,1.64,0.018,8.388,7,35,45,50
31180,6,2,14,300,18,810000.0,1.8,0.019,9.679,7,35,45,50
31181,6,2,14,300,24,801000.0,1.78,0.017,9.473,7,35,45,50
31182,7,2,14,300,14,702000.0,1.56,0.015,6.241,7,35,45,50
31183,7,2,14,300,15,720000.0,1.6,0.014,6.879,7,35,45,50
31184,7,2,14,300,16,774000.0,1.72,0.012,7.558,7,35,45,50
31185,7,2,14,300,17,846000.0,1.88,0.014,8.839,7,35,45,50
31186,7,2,14,300,18,891000.0,1.98,0.015,9.625,7,35,45,50
31187,7,2,14,300,24,864000.0,1.92,0.015,9.34,7,35,45,50
31188,8,2,14,300,14,594000.0,1.32,0.01,6.546,7,35,45,50
31189,8,2,14,300,15,621000.0,1.38,0.029,6.972,7,35,45,50
31190,8,2,14,300,16,711000.0,1.58,0.012,7.858,7,35,45,50
31191,8,2,14,300,17,756000.0,1.68,0.015,8.627,7,35,45,50
31192,8,2,14,300,18,837000.0,1.86,0.013,9.697,7,35,45,50
31193,8,2,14,300,24,855000.0,1.9,0.021,9.857,7,35,45,50
31194,9,2,14,300,14,603000.0,1.34,0.014,7.063,7,35,45,50
31195,9,2,14,300,15,630000.0,1.4,0.012,7.893,7,35,45,50
31196,9,2,14,300,16,657000.0,1.46,0.009,8.33,7,35,45,50
31197,9,2,14,300,17,702000.0,1.56,0.014,9.213,7,35,45,50
31198,9,2,14,300,18,720000.0,1.6,0.029,9.54,7,35,45,50
31199,9,2,14,300,24,801000.0,1.78,0.009,10.087,7,35,45,50
31200,10,2,14,300,14,612000.0,1.36,0.015,6.317,7,35,45,50
31201,10,2,14,300,15,630000.0,1.4,0.017,6.987,7,35,45,50
31202,10,2,14,300,16,711000.0,1.58,0.015,8.257,7,35,45,50
31203,10,2,14,300,17,747000.0,1.66,0.016,9.174,7,35,45,50
31204,10,2,14,300,18,792000.0,1.76,0.01,9.566,7,35,45,50
31205,10,2,14,300,24,801000.0,1.78,0.013,9.476,7,35,45,50
31206,11,2,14,300,14,585000.0,1.3,0.012,5.974,7,35,45,50
31207,11,2,14,300,15,648000.0,1.44,0.015,6.663,7,35,45,50
31208,11,2,14,300,16,684000.0,1.52,0.029,7.9,7,35,45,50
31209,11,2,14,300,17,711000.0,1.58,0.011,8.924,7,35,45,50
31210,11,2,14,300,18,792000.0,1.76,0.027,9.914,7,35,45,50
31211,11,2,14,300,24,774000.0,1.72,0.023,9.914,7,35,45,50
31212,12,2,14,300,14,585000.0,1.3,0.016,6.387,7,35,45,50
31213,12,2,14,300,15,639000.0,1.42,0.013,7.064,7,35,45,50
31214,12,2,14,300,16,675000.0,1.5,0.02,7.826,7,35,45,50
31215,12,2,14,300,17,702000.0,1.56,0.014,8.715,7,35,45,50
31216,12,2,14,300,18,837000.0,1.86,0.031,10.537,7,35,45,50
31217,12,2,14,300,24,765000.0,1.7,0.014,9.748,7,35,45,50
31218,13,2,14,300,14,621000.0,1.38,0.012,6.557,7,35,45,50
31219,13,2,14,300,15,666000.0,1.48,0.018,7.63,7,35,45,50
31220,13,2,14,300,16,720000.0,1.6,0.017,7.959,7,35,45,50
31221,13,2,14,300,17,765000.0,1.7,0.018,8.73,7,35,45,50
31222,13,2,14,300,18,792000.0,1.76,0.016,9.474,7,35,45,50
31223,13,2,14,300,24,792000.0,1.76,0.03,9.635,7,35,45,50
31224,14,2,14,300,14,621000.0,1.38,0.016,6.743,7,35,45,50
31225,14,2,14,300,15,648000.0,1.44,0.02,6.881,7,35,45,50
31226,14,2,14,300,16,702000.0,1.56,0.011,8.467,7,35,45,50
31227,14,2,14,300,17,756000.0,1.68,0.016,8.949,7,35,45,50
31228,14,2,14,300,18,801000.0,1.78,0.023,9.629,7,35,45,50
31229,14,2,14,300,24,783000.0,1.74,0.012,9.123,7,35,45,50
31230,15,2,14,300,14,558000.0,1.24,0.02,6.809,7,35,45,50
31231,15,2,14,300,15,603000.0,1.34,0.008,7.286,7,35,45,50
31232,15,2,14,300,16,684000.0,1.52,0.012,8.25,7,35,45,50
31233,15,2,14,300,17,693000.0,1.54,0.011,8.751,7,35,45,50
31234,15,2,14,300,18,720000.0,1.6,0.012,9.628,7,35,45,50
31235,15,2,14,300,24,720000.0,1.6,0.015,9.517,7,35,45,50
31236,16,2,14,300,14,630000.0,1.4,0.032,6.625,7,35,45,50
31237,16,2,14,300,15,666000.0,1.48,0.008,7.275,7,35,45,50
31238,16,2,14,300,16,693000.0,1.54,0.01,7.636,7,35,45,50
31239,16,2,14,300,17,747000.0,1.66,0.004,8.633,7,35,45,50
31240,16,2,14,300,18,783000.0,1.74,0.022,9.012,7,35,45,50
31241,16,2,14,300,24,792000.0,1.76,0.018,9.335,7,35,45,50
31242,17,2,14,300,14,585000.0,1.3,0.017,6.374,7,35,45,50
31243,17,2,14,300,15,657000.0,1.46,0.016,7.153,7,35,45,50
31244,17,2,14,300,16,702000.0,1.56,0.024,7.856,7,35,45,50
31245,17,2,14,300,17,729000.0,1.62,0.022,8.647,7,35,45,50
31246,17,2,14,300,18,765000.0,1.7,0.012,9.647,7,35,45,50
31247,17,2,14,300,24,792000.0,1.76,0.014,10.014,7,35,45,50
31248,18,2,14,300,14,567000.0,1.26,0.02,6.368,7,35,45,50
31249,18,2,14,300,15,612000.0,1.36,0.01,7.538,7,35,45,50
31250,18,2,14,300,16,639000.0,1.42,0.01,8.174,7,35,45,50
31251,18,2,14,300,17,702000.0,1.56,0.007,9.003,7,35,45,50
31252,18,2,14,300,18,747000.0,1.66,0.016,9.739,7,35,45,50
31253,18,2,14,300,24,747000.0,1.66,0.012,9.53,7,35,45,50
31254,19,2,14,300,14,558000.0,1.24,0.017,6.179,7,35,45,50
31255,19,2,14,300,15,567000.0,1.26,0.023,6.882,7,35,45,50
31256,19,2,14,300,16,666000.0,1.48,0.011,8.902,7,35,45,50
31257,19,2,14,300,17,702000.0,1.56,0.013,9.184,7,35,45,50
31258,19,2,14,300,18,747000.0,1.66,0.009,9.422,7,35,45,50
31259,19,2,14,300,24,756000.0,1.68,0.018,9.593,7,35,45,50
31260,20,2,14,300,14,639000.0,1.42,0.02,6.428,7,35,45,50
31261,20,2,14,300,15,684000.0,1.52,0.013,7.493,7,35,45,50
31262,20,2,14,300,16,720000.0,1.6,0.015,7.881,7,35,45,50
31263,20,2,14,300,17,792000.0,1.76,0.015,8.595,7,35,45,50
31264,20,2,14,300,18,837000.0,1.86,0.026,9.317,7,35,45,50
31265,20,2,14,300,24,837000.0,1.86,0.007,9.328,7,35,45,50
31266,21,2,14,300,14,666000.0,1.48,0.014,6.093,7,35,45,50
31267,21,2,14,300,15,693000.0,1.54,0.029,6.871,7,35,45,50
31268,21,2,14,300,16,702000.0,1.56,0.035,7.208,7,35,45,50
31269,21,2,14,300,17,819000.0,1.82,0.025,8.599,7,35,45,50
31270,21,2,14,300,18,855000.0,1.9,0.024,9.67,7,35,45,50
31271,21,2,14,300,24,864000.0,1.92,0.014,10.007,7,35,45,50
31272,22,2,14,300,14,594000.0,1.32,0.015,6.507,7,35,45,50
31273,22,2,14,300,15,621000.0,1.38,0.017,7.52,7,35,45,50
31274,22,2,14,300,16,666000.0,1.48,0.014,7.741,7,35,45,50
31275,22,2,14,300,17,720000.0,1.6,0.007,9.244,7,35,45,50
31276,22,2,14,300,18,765000.0,1.7,0.017,10.142,7,35,45,50
31277,22,2,14,300,24,774000.0,1.72,0.011,9.992,7,35,45,50
31278,23,2,14,300,14,621000.0,1.38,0.037,6.447,7,35,45,50
31279,23,2,14,300,15,639000.0,1.42,0.033,6.931,7,35,45,50
31280,23,2,14,300,16,693000.0,1.54,0.018,8.702,7,35,45,50
31281,23,2,14,300,17,702000.0,1.56,0.013,8.584,7,35,45,50
31282,23,2,14,300,18,765000.0,1.7,0.023,9.959,7,35,45,50
31283,23,2,14,300,24,765000.0,1.7,0.023,10.038,7,35,45,50
31284,24,2,14,300,14,594000.0,1.32,0.01,6.494,7,35,45,50
31285,24,2,14,300,15,612000.0,1.36,0.011,6.694,7,35,45,50
31286,24,2,14,300,16,639000.0,1.42,0.005,7.762,7,35,45,50
31287,24,2,14,300,17,720000.0,1.6,0.012,9.65,7,35,45,50
31288,24,2,14,300,18,801000.0,1.78,0.011,10.471,7,35,45,50
31289,24,2,14,300,24,774000.0,1.72,0.023,10.305,7,35,45,50
31290,25,2,14,300,14,621000.0,1.38,0.015,6.729,7,35,45,50
31291,25,2,14,300,15,639000.0,1.42,0.01,6.98,7,35,45,50
31292,25,2,14,300,16,684000.0,1.52,0.016,7.842,7,35,45,50
31293,25,2,14,300,17,702000.0,1.56,0.021,8.426,7,35,45,50
31294,25,2,14,300,18,774000.0,1.72,0.009,9.72,7,35,45,50
31295,25,2,14,300,24,783000.0,1.74,0.015,9.296,7,35,45,50
31296,26,2,14,300,14,585000.0,1.3,0.025,6.063,7,35,45,50
31297,26,2,14,300,15,666000.0,1.48,0.017,7.265,7,35,45,50
31298,26,2,14,300,16,711000.0,1.58,0.023,8.731,7,35,45,50
31299,26,2,14,300,17,729000.0,1.62,0.01,9.288,7,35,45,50
31300,26,2,14,300,18,783000.0,1.74,0.014,10.336,7,35,45,50
31301,26,2,14,300,24,783000.0,1.74,0.011,10.179,7,35,45,50
31302,27,2,14,300,14,639000.0,1.42,0.017,5.726,7,35,45,50
31303,27,2,14,300,15,648000.0,1.44,0.023,6.626,7,35,45,50
31304,27,2,14,300,16,675000.0,1.5,0.019,7.84,7,35,45,50
31305,27,2,14,300,17,747000.0,1.66,0.019,9.089,7,35,45,50
31306,27,2,14,300,18,846000.0,1.88,0.036,9.398,7,35,45,50
31307,27,2,14,300,24,855000.0,1.9,0.035,9.522,7,35,45,50
31308,28,2,14,300,14,621000.0,1.38,0.023,6.294,7,35,45,50
31309,28,2,14,300,15,666000.0,1.48,0.02,6.906,7,35,45,50
31310,28,2,14,300,16,666000.0,1.48,0.014,7.157,7,35,45,50
31311,28,2,14,300,17,720000.0,1.6,0.011,8.069,7,35,45,50
31312,28,2,14,300,18,729000.0,1.62,0.018,9.295,7,35,45,50
31313,28,2,14,300,24,738000.0,1.64,0.027,9.976,7,35,45,50
31314,29,2,14,300,14,594000.0,1.32,0.015,6.451,7,35,45,50
31315,29,2,14,300,15,621000.0,1.38,0.015,6.935,7,35,45,50
31316,29,2,14,300,16,702000.0,1.56,0.014,8.908,7,35,45,50
31317,29,2,14,300,17,711000.0,1.58,0.012,8.804,7,35,45,50
31318,29,2,14,300,18,801000.0,1.78,0.013,10.305,7,35,45,50
31319,29,2,14,300,24,819000.0,1.82,0.016,10.414,7,35,45,50
31320,0,2,15,25,14,1692000.0,3.76,0.453,2.187,7,35,45,50
31321,0,2,15,25,15,1845000.0,4.1,0.45,2.358,7,35,45,50
31322,0,2,15,25,16,1980000.0,4.4,0.491,2.531,7,35,45,50
31323,0,2,15,25,17,2124000.0,4.72,0.45,2.727,7,35,45,50
31324,0,2,15,25,18,2223000.0,4.94,0.493,2.803,7,35,45,50
31325,0,2,15,25,24,2250000.0,5.0,0.466,2.845,7,35,45,50
31326,1,2,15,25,14,1665000.0,3.7,0.444,2.179,7,35,45,50
31327,1,2,15,25,15,1782000.0,3.96,0.476,2.32,7,35,45,50
31328,1,2,15,25,16,1926000.0,4.28,0.51,2.501,7,35,45,50
31329,1,2,15,25,17,2079000.0,4.62,0.531,2.723,7,35,45,50
31330,1,2,15,25,18,2169000.0,4.82,0.493,2.764,7,35,45,50
31331,1,2,15,25,24,2250000.0,5.0,0.503,2.837,7,35,45,50
31332,2,2,15,25,14,1665000.0,3.7,0.497,1.959,7,35,45,50
31333,2,2,15,25,15,1773000.0,3.94,0.534,2.093,7,35,45,50
31334,2,2,15,25,16,1926000.0,4.28,0.534,2.314,7,35,45,50
31335,2,2,15,25,17,1935000.0,4.3,0.588,2.338,7,35,45,50
31336,2,2,15,25,18,2250000.0,5.0,0.499,2.734,7,35,45,50
31337,2,2,15,25,24,2250000.0,5.0,0.514,2.736,7,35,45,50
31338,3,2,15,25,14,1683000.0,3.74,0.441,2.119,7,35,45,50
31339,3,2,15,25,15,1890000.0,4.2,0.476,2.371,7,35,45,50
31340,3,2,15,25,16,1998000.0,4.44,0.483,2.518,7,35,45,50
31341,3,2,15,25,17,2160000.0,4.8,0.457,2.692,7,35,45,50
31342,3,2,15,25,18,2232000.0,4.96,0.519,2.731,7,35,45,50
31343,3,2,15,25,24,2250000.0,5.0,0.487,2.74,7,35,45,50
31344,4,2,15,25,14,1656000.0,3.68,0.434,2.208,7,35,45,50
31345,4,2,15,25,15,1800000.0,4.0,0.477,2.373,7,35,45,50
31346,4,2,15,25,16,1962000.0,4.36,0.466,2.583,7,35,45,50
31347,4,2,15,25,17,2106000.0,4.68,0.489,2.742,7,35,45,50
31348,4,2,15,25,18,2241000.0,4.98,0.455,2.859,7,35,45,50
31349,4,2,15,25,24,2250000.0,5.0,0.486,2.894,7,35,45,50
31350,5,2,15,25,14,1629000.0,3.62,0.438,2.139,7,35,45,50
31351,5,2,15,25,15,1710000.0,3.8,0.471,2.256,7,35,45,50
31352,5,2,15,25,16,1980000.0,4.4,0.507,2.562,7,35,45,50
31353,5,2,15,25,17,2106000.0,4.68,0.448,2.747,7,35,45,50
31354,5,2,15,25,18,2196000.0,4.88,0.452,2.84,7,35,45,50
31355,5,2,15,25,24,2250000.0,5.0,0.466,2.881,7,35,45,50
31356,6,2,15,25,14,1665000.0,3.7,0.46,2.021,7,35,45,50
31357,6,2,15,25,15,1845000.0,4.1,0.509,2.219,7,35,45,50
31358,6,2,15,25,16,1980000.0,4.4,0.485,2.358,7,35,45,50
31359,6,2,15,25,17,2088000.0,4.64,0.484,2.541,7,35,45,50
31360,6,2,15,25,18,2250000.0,5.0,0.49,2.647,7,35,45,50
31361,6,2,15,25,24,2250000.0,5.0,0.507,2.648,7,35,45,50
31362,7,2,15,25,14,1683000.0,3.74,0.508,2.096,7,35,45,50
31363,7,2,15,25,15,1836000.0,4.08,0.498,2.273,7,35,45,50
31364,7,2,15,25,16,1953000.0,4.34,0.493,2.456,7,35,45,50
31365,7,2,15,25,17,2079000.0,4.62,0.487,2.632,7,35,45,50
31366,7,2,15,25,18,2250000.0,5.0,0.514,2.765,7,35,45,50
31367,7,2,15,25,24,2250000.0,5.0,0.499,2.75,7,35,45,50
31368,8,2,15,25,14,1629000.0,3.62,0.458,2.075,7,35,45,50
31369,8,2,15,25,15,1863000.0,4.14,0.497,2.37,7,35,45,50
31370,8,2,15,25,16,1899000.0,4.22,0.5,2.38,7,35,45,50
31371,8,2,15,25,17,2061000.0,4.58,0.489,2.593,7,35,45,50
31372,8,2,15,25,18,2250000.0,5.0,0.474,2.714,7,35,45,50
31373,8,2,15,25,24,2223000.0,4.94,0.499,2.697,7,35,45,50
31374,9,2,15,25,14,1593000.0,3.54,0.454,2.139,7,35,45,50
31375,9,2,15,25,15,1791000.0,3.98,0.47,2.386,7,35,45,50
31376,9,2,15,25,16,1908000.0,4.24,0.497,2.488,7,35,45,50
31377,9,2,15,25,17,2160000.0,4.8,0.477,2.757,7,35,45,50
31378,9,2,15,25,18,2250000.0,5.0,0.474,2.823,7,35,45,50
31379,9,2,15,25,24,2250000.0,5.0,0.483,2.835,7,35,45,50
31380,10,2,15,25,14,1629000.0,3.62,0.443,2.257,7,35,45,50
31381,10,2,15,25,15,1773000.0,3.94,0.448,2.367,7,35,45,50
31382,10,2,15,25,16,1890000.0,4.2,0.461,2.591,7,35,45,50
31383,10,2,15,25,17,2061000.0,4.58,0.486,2.771,7,35,45,50
31384,10,2,15,25,18,2232000.0,4.96,0.469,2.943,7,35,45,50
31385,10,2,15,25,24,2232000.0,4.96,0.493,2.95,7,35,45,50
31386,11,2,15,25,14,1593000.0,3.54,0.487,2.136,7,35,45,50
31387,11,2,15,25,15,1728000.0,3.84,0.479,2.293,7,35,45,50
31388,11,2,15,25,16,1890000.0,4.2,0.512,2.476,7,35,45,50
31389,11,2,15,25,17,2133000.0,4.74,0.48,2.729,7,35,45,50
31390,11,2,15,25,18,2250000.0,5.0,0.47,2.831,7,35,45,50
31391,11,2,15,25,24,2232000.0,4.96,0.486,2.803,7,35,45,50
31392,12,2,15,25,14,1602000.0,3.56,0.479,2.015,7,35,45,50
31393,12,2,15,25,15,1800000.0,4.0,0.514,2.209,7,35,45,50
31394,12,2,15,25,16,1998000.0,4.44,0.516,2.453,7,35,45,50
31395,12,2,15,25,17,2079000.0,4.62,0.504,2.584,7,35,45,50
31396,12,2,15,25,18,2250000.0,5.0,0.484,2.695,7,35,45,50
31397,12,2,15,25,24,2232000.0,4.96,0.495,2.647,7,35,45,50
31398,13,2,15,25,14,1692000.0,3.76,0.469,2.097,7,35,45,50
31399,13,2,15,25,15,1827000.0,4.06,0.484,2.299,7,35,45,50
31400,13,2,15,25,16,1899000.0,4.22,0.519,2.386,7,35,45,50
31401,13,2,15,25,17,2070000.0,4.6,0.493,2.603,7,35,45,50
31402,13,2,15,25,18,2250000.0,5.0,0.485,2.796,7,35,45,50
31403,13,2,15,25,24,2250000.0,5.0,0.482,2.756,7,35,45,50
31404,14,2,15,25,14,1638000.0,3.64,0.456,2.091,7,35,45,50
31405,14,2,15,25,15,1836000.0,4.08,0.467,2.282,7,35,45,50
31406,14,2,15,25,16,1980000.0,4.4,0.471,2.503,7,35,45,50
31407,14,2,15,25,17,2115000.0,4.7,0.489,2.655,7,35,45,50
31408,14,2,15,25,18,2250000.0,5.0,0.469,2.77,7,35,45,50
31409,14,2,15,25,24,2250000.0,5.0,0.476,2.775,7,35,45,50
31410,15,2,15,25,14,1620000.0,3.6,0.464,2.021,7,35,45,50
31411,15,2,15,25,15,1755000.0,3.9,0.499,2.188,7,35,45,50
31412,15,2,15,25,16,1953000.0,4.34,0.479,2.392,7,35,45,50
31413,15,2,15,25,17,2007000.0,4.46,0.544,2.445,7,35,45,50
31414,15,2,15,25,18,2196000.0,4.88,0.538,2.627,7,35,45,50
31415,15,2,15,25,24,2187000.0,4.86,0.518,2.628,7,35,45,50
31416,16,2,15,25,14,1647000.0,3.66,0.49,2.12,7,35,45,50
31417,16,2,15,25,15,1773000.0,3.94,0.463,2.289,7,35,45,50
31418,16,2,15,25,16,1926000.0,4.28,0.492,2.463,7,35,45,50
31419,16,2,15,25,17,1998000.0,4.44,0.528,2.6,7,35,45,50
31420,16,2,15,25,18,2241000.0,4.98,0.496,2.862,7,35,45,50
31421,16,2,15,25,24,2250000.0,5.0,0.492,2.855,7,35,45,50
31422,17,2,15,25,14,1593000.0,3.54,0.486,1.987,7,35,45,50
31423,17,2,15,25,15,1836000.0,4.08,0.484,2.269,7,35,45,50
31424,17,2,15,25,16,1962000.0,4.36,0.475,2.45,7,35,45,50
31425,17,2,15,25,17,2088000.0,4.64,0.478,2.575,7,35,45,50
31426,17,2,15,25,18,2241000.0,4.98,0.5,2.729,7,35,45,50
31427,17,2,15,25,24,2250000.0,5.0,0.483,2.755,7,35,45,50
31428,18,2,15,25,14,1674000.0,3.72,0.489,2.147,7,35,45,50
31429,18,2,15,25,15,1800000.0,4.0,0.526,2.327,7,35,45,50
31430,18,2,15,25,16,1944000.0,4.32,0.499,2.538,7,35,45,50
31431,18,2,15,25,17,2160000.0,4.8,0.494,2.801,7,35,45,50
31432,18,2,15,25,18,2250000.0,5.0,0.497,2.878,7,35,45,50
31433,18,2,15,25,24,2232000.0,4.96,0.501,2.856,7,35,45,50
31434,19,2,15,25,14,1548000.0,3.44,0.518,1.908,7,35,45,50
31435,19,2,15,25,15,1773000.0,3.94,0.515,2.142,7,35,45,50
31436,19,2,15,25,16,1926000.0,4.28,0.506,2.355,7,35,45,50
31437,19,2,15,25,17,2106000.0,4.68,0.523,2.609,7,35,45,50
31438,19,2,15,25,18,2250000.0,5.0,0.504,2.744,7,35,45,50
31439,19,2,15,25,24,2250000.0,5.0,0.529,2.71,7,35,45,50
31440,20,2,15,25,14,1584000.0,3.52,0.502,1.969,7,35,45,50
31441,20,2,15,25,15,1800000.0,4.0,0.478,2.169,7,35,45,50
31442,20,2,15,25,16,1971000.0,4.38,0.519,2.343,7,35,45,50
31443,20,2,15,25,17,2133000.0,4.74,0.487,2.549,7,35,45,50
31444,20,2,15,25,18,2241000.0,4.98,0.526,2.61,7,35,45,50
31445,20,2,15,25,24,2241000.0,4.98,0.509,2.593,7,35,45,50
31446,21,2,15,25,14,1692000.0,3.76,0.479,2.076,7,35,45,50
31447,21,2,15,25,15,1782000.0,3.96,0.518,2.203,7,35,45,50
31448,21,2,15,25,16,1962000.0,4.36,0.536,2.436,7,35,45,50
31449,21,2,15,25,17,2088000.0,4.64,0.49,2.548,7,35,45,50
31450,21,2,15,25,18,2178000.0,4.84,0.533,2.607,7,35,45,50
31451,21,2,15,25,24,2187000.0,4.86,0.505,2.62,7,35,45,50
31452,22,2,15,25,14,1629000.0,3.62,0.464,1.954,7,35,45,50
31453,22,2,15,25,15,1746000.0,3.88,0.503,2.076,7,35,45,50
31454,22,2,15,25,16,1962000.0,4.36,0.49,2.357,7,35,45,50
31455,22,2,15,25,17,1998000.0,4.44,0.553,2.398,7,35,45,50
31456,22,2,15,25,18,2196000.0,4.88,0.529,2.618,7,35,45,50
31457,22,2,15,25,24,2214000.0,4.92,0.513,2.636,7,35,45,50
31458,23,2,15,25,14,1620000.0,3.6,0.451,2.242,7,35,45,50
31459,23,2,15,25,15,1683000.0,3.74,0.489,2.334,7,35,45,50
31460,23,2,15,25,16,1971000.0,4.38,0.447,2.677,7,35,45,50
31461,23,2,15,25,17,2106000.0,4.68,0.445,2.947,7,35,45,50
31462,23,2,15,25,18,2250000.0,5.0,0.455,3.038,7,35,45,50
31463,23,2,15,25,24,2232000.0,4.96,0.478,3.033,7,35,45,50
31464,24,2,15,25,14,1665000.0,3.7,0.464,2.034,7,35,45,50
31465,24,2,15,25,15,1827000.0,4.06,0.5,2.236,7,35,45,50
31466,24,2,15,25,16,1935000.0,4.3,0.54,2.392,7,35,45,50
31467,24,2,15,25,17,1998000.0,4.44,0.539,2.525,7,35,45,50
31468,24,2,15,25,18,2232000.0,4.96,0.52,2.721,7,35,45,50
31469,24,2,15,25,24,2241000.0,4.98,0.506,2.734,7,35,45,50
31470,25,2,15,25,14,1557000.0,3.46,0.498,1.989,7,35,45,50
31471,25,2,15,25,15,1737000.0,3.86,0.514,2.237,7,35,45,50
31472,25,2,15,25,16,1980000.0,4.4,0.494,2.592,7,35,45,50
31473,25,2,15,25,17,2007000.0,4.46,0.502,2.648,7,35,45,50
31474,25,2,15,25,18,2232000.0,4.96,0.487,2.832,7,35,45,50
31475,25,2,15,25,24,2169000.0,4.82,0.5,2.784,7,35,45,50
31476,26,2,15,25,14,1656000.0,3.68,0.486,1.943,7,35,45,50
31477,26,2,15,25,15,1800000.0,4.0,0.522,2.131,7,35,45,50
31478,26,2,15,25,16,1980000.0,4.4,0.52,2.338,7,35,45,50
31479,26,2,15,25,17,2097000.0,4.66,0.503,2.464,7,35,45,50
31480,26,2,15,25,18,2250000.0,5.0,0.499,2.553,7,35,45,50
31481,26,2,15,25,24,2250000.0,5.0,0.508,2.579,7,35,45,50
31482,27,2,15,25,14,1665000.0,3.7,0.409,2.384,7,35,45,50
31483,27,2,15,25,15,1782000.0,3.96,0.427,2.442,7,35,45,50
31484,27,2,15,25,16,1899000.0,4.22,0.466,2.628,7,35,45,50
31485,27,2,15,25,17,2052000.0,4.56,0.455,2.83,7,35,45,50
