,Gates,Bays,Station_Dist,Parameter,Value,p-value,DES<ANA
6622,2,10,150,Gate,8,1.7085420196010538e-34,True
6623,2,10,150,Gate,9,6.838712215064436e-34,True
6624,2,10,150,Gate,10,4.507172822949518e-34,True
6625,2,10,150,Gate,15,1.9831575638603708e-39,True
6626,2,10,150,Gate,20,5.516658037523464e-44,True
6627,2,10,150,Bay,15.0,2.8998616957514105e-29,True
6628,2,10,150,Bay,17.5,8.924227496822171e-30,True
6629,2,10,150,Bay,20.0,1.771919613997053e-28,True
6630,2,10,150,Bay,22.5,5.734168176573595e-30,True
6631,2,10,150,Bay,25.0,1.6067304304246926e-28,True
6632,2,10,150,Bay,27.5,9.857605984340323e-30,True
6633,2,10,150,Bay,30.0,6.448235550255209e-30,True
6634,2,10,150,Bay,32.5,6.14658611810729e-32,True
6635,2,10,150,Bay,35.0,8.278208668580445e-33,True
6636,2,10,150,Bay,37.5,7.732123349950506e-32,True
6637,2,10,150,Bay,40.0,1.2163115660715868e-34,True
6638,2,10,150,Bay,42.5,2.1801649402435863e-33,True
6639,2,10,150,Bay,45.0,8.063831594664913e-35,True
6640,2,10,150,Speed,25,2.5007869638643645e-24,True
6641,2,10,150,Speed,35,8.637177520601858e-31,True
6642,2,10,150,Speed,45,2.68930660825288e-32,True
6643,2,10,150,Speed,55,1.9302893450412564e-32,True
6644,2,10,150,Speed,65,8.925129458101028e-37,True
6645,2,10,150,Speed,75,7.335184114503119e-36,True
6646,2,10,150,HoS,14,3.3632296828046126e-31,True
6647,2,10,150,HoS,15,7.258411854518567e-30,True
6648,2,10,150,HoS,16,2.102392012296041e-31,True
6649,2,10,150,HoS,17,5.982423183403395e-33,True
6650,2,10,150,HoS,18,3.3895199666951223e-34,True
6651,2,10,150,Fleet,10,5.94948699046762e-21,True
6652,2,10,150,Fleet,25,3.4829386118662848e-25,True
6653,2,10,150,Fleet,50,8.316125577384806e-33,True
6654,2,10,150,Fleet,75,9.418254782805872e-30,True
6655,2,10,150,Fleet,100,7.762009602588556e-28,True
6656,2,10,150,Fleet,125,2.217597807629658e-26,True
6657,2,10,150,Fleet,150,1.3243586579469815e-27,True
6658,2,10,150,Fleet,175,2.734545762786035e-27,True
6659,2,10,150,Fleet,200,2.140757979638957e-29,True
6660,2,10,200,Gate,1,1.5131654489437409e-27,True
6661,2,10,200,Gate,2,2.132980968902127e-31,True
6662,2,10,200,Gate,3,2.1362722822285846e-30,True
6663,2,10,200,Gate,4,1.21782618467123e-31,True
6664,2,10,200,Gate,5,7.62935993319478e-30,True
6665,2,10,200,Gate,6,8.10912450576459e-30,True
6666,2,10,200,Gate,7,2.215742997116509e-29,True
6667,2,10,200,Gate,8,1.4113301113432364e-29,True
6668,2,10,200,Gate,9,1.0506290405185827e-32,True
6669,2,10,200,Gate,10,1.2088797454975229e-30,True
6670,2,10,200,Gate,15,5.347924098360635e-37,True
6671,2,10,200,Gate,20,1.731279433813445e-40,True
6672,2,10,200,Bay,15.0,1.1880512900419137e-28,True
6673,2,10,200,Bay,17.5,1.7095463576934208e-29,True
6674,2,10,200,Bay,20.0,2.4263416246019947e-29,True
6675,2,10,200,Bay,22.5,2.7409171901674256e-29,True
6676,2,10,200,Bay,25.0,6.314280458119954e-27,True
6677,2,10,200,Bay,27.5,2.3161258083782286e-28,True
6678,2,10,200,Bay,30.0,3.7683987784353694e-28,True
6679,2,10,200,Bay,32.5,7.472434088380613e-30,True
6680,2,10,200,Bay,35.0,2.687910507648498e-29,True
6681,2,10,200,Bay,37.5,4.628538939740509e-30,True
6682,2,10,200,Bay,40.0,5.517338904069712e-30,True
6683,2,10,200,Bay,42.5,1.0475175570092897e-31,True
6684,2,10,200,Bay,45.0,4.627157147691659e-31,True
6685,2,10,200,Speed,25,3.663603276646111e-20,True
6686,2,10,200,Speed,35,1.5996646223625955e-24,True
6687,2,10,200,Speed,45,6.636569641301211e-28,True
6688,2,10,200,Speed,55,9.312043659904635e-31,True
6689,2,10,200,Speed,65,3.0440969590195135e-33,True
6690,2,10,200,Speed,75,3.0209764483910608e-34,True
6691,2,10,200,HoS,14,9.794762098030493e-28,True
6692,2,10,200,HoS,15,5.545731779318849e-27,True
6693,2,10,200,HoS,16,4.909812917584913e-28,True
6694,2,10,200,HoS,17,4.3900941578924447e-29,True
6695,2,10,200,HoS,18,4.3522256443602445e-26,True
6696,2,10,200,Fleet,10,3.118598789468064e-19,True
6697,2,10,200,Fleet,25,4.3110499316332246e-23,True
6698,2,10,200,Fleet,50,2.6019577131306317e-27,True
6699,2,10,200,Fleet,75,3.521145489760055e-30,True
6700,2,10,200,Fleet,100,4.881766510892703e-29,True
6701,2,10,200,Fleet,125,1.4800995086944423e-29,True
6702,2,10,200,Fleet,150,2.236426744802082e-30,True
6703,2,10,200,Fleet,175,2.6029201236283253e-29,True
6704,2,10,200,Fleet,200,1.7735338321972895e-30,True
6705,2,10,300,Gate,1,1.1417623238024157e-20,True
6706,2,10,300,Gate,2,1.9118978506974987e-21,True
6707,2,10,300,Gate,3,1.5973082268967506e-21,True
6708,2,10,300,Gate,4,7.894522169285913e-21,True
6709,2,10,300,Gate,5,1.2782159553933752e-22,True
6710,2,10,300,Gate,6,1.3861642026641383e-22,True
6711,2,10,300,Gate,7,5.355359924094491e-22,True
6712,2,10,300,Gate,8,3.5328459733933126e-23,True
6713,2,10,300,Gate,9,2.0666418351378045e-22,True
6714,2,10,300,Gate,10,4.00095120589386e-23,True
6715,2,10,300,Gate,15,5.269846828712096e-28,True
6716,2,10,300,Gate,20,4.12812530274384e-33,True
6717,2,10,300,Bay,15.0,4.3080372351877574e-21,True
6718,2,10,300,Bay,17.5,1.2487145789281871e-23,True
6719,2,10,300,Bay,20.0,2.7515554007024336e-24,True
6720,2,10,300,Bay,22.5,1.2522608887342203e-24,True
6721,2,10,300,Bay,25.0,8.684801552393697e-22,True
6722,2,10,300,Bay,27.5,5.239468826028284e-22,True
6723,2,10,300,Bay,30.0,1.0756495479840793e-22,True
6724,2,10,300,Bay,32.5,3.680861255453398e-25,True
6725,2,10,300,Bay,35.0,5.06447605357139e-26,True
6726,2,10,300,Bay,37.5,6.676131217495322e-27,True
6727,2,10,300,Bay,40.0,5.872980278534228e-25,True
6728,2,10,300,Bay,42.5,2.4610506548002328e-23,True
6729,2,10,300,Bay,45.0,5.306056729456499e-26,True
6730,2,10,300,Speed,25,7.241939392493192e-11,True
6731,2,10,300,Speed,35,2.550614497056897e-17,True
6732,2,10,300,Speed,45,8.085152027358082e-23,True
6733,2,10,300,Speed,55,2.4492775637478072e-25,True
6734,2,10,300,Speed,65,2.3321172801589737e-27,True
6735,2,10,300,Speed,75,2.023651860671169e-31,True
6736,2,10,300,HoS,14,1.0495268147461418e-21,True
6737,2,10,300,HoS,15,3.152078296235436e-22,True
6738,2,10,300,HoS,16,4.6036046137943535e-23,True
6739,2,10,300,HoS,17,5.1778024394196e-24,True
6740,2,10,300,HoS,18,5.080029656936652e-23,True
6741,2,10,300,Fleet,10,8.786624307204817e-15,True
6742,2,10,300,Fleet,25,5.402871448269284e-20,True
6743,2,10,300,Fleet,50,1.833511359865114e-24,True
6744,2,10,300,Fleet,75,1.410821350861508e-28,True
6745,2,10,300,Fleet,100,3.127529644426296e-28,True
6746,2,10,300,Fleet,125,2.1456021602728922e-30,True
6747,2,10,300,Fleet,150,8.125789810224058e-29,True
6748,2,10,300,Fleet,175,5.429591130092158e-31,True
6749,2,10,300,Fleet,200,3.217597315443155e-29,True
6750,2,11,25,Gate,1,1.242324632804377e-46,True
6751,2,11,25,Gate,2,3.801882333702033e-43,True
6752,2,11,25,Gate,3,4.2629292594868734e-38,True
6753,2,11,25,Gate,4,8.843025479697115e-36,True
6754,2,11,25,Gate,5,4.741936857042266e-30,True
6755,2,11,25,Gate,6,2.1988055660295706e-24,True
6756,2,11,25,Gate,7,1.912577263959982e-24,True
6757,2,11,25,Gate,8,2.3290827038071513e-26,True
6758,2,11,25,Gate,9,2.868971488509022e-32,True
6759,2,11,25,Gate,10,1.7979599295144356e-31,True
6760,2,11,25,Gate,15,1.4765152757268733e-44,True
6761,2,11,25,Gate,20,4.198847940586e-44,True
6762,2,11,25,Bay,15.0,2.081015130288437e-37,True
6763,2,11,25,Bay,17.5,5.365592784926366e-38,True
6764,2,11,25,Bay,20.0,3.9952806381577346e-34,True
6765,2,11,25,Bay,22.5,2.1701701080211974e-36,True
6766,2,11,25,Bay,25.0,1.4784928812902958e-32,True
6767,2,11,25,Bay,27.5,3.382728191546895e-34,True
6768,2,11,25,Bay,30.0,7.996259791883076e-28,True
6769,2,11,25,Bay,32.5,1.3521905457372139e-27,True
6770,2,11,25,Bay,35.0,3.6817407385948136e-27,True
6771,2,11,25,Bay,37.5,1.3898980871367674e-23,True
6772,2,11,25,Bay,40.0,4.7704452445245426e-23,True
6773,2,11,25,Bay,42.5,6.12015394829971e-28,True
6774,2,11,25,Bay,45.0,8.565337556652354e-27,True
6775,2,11,25,Speed,25,7.13010088035792e-27,True
6776,2,11,25,Speed,35,5.1639720052739675e-27,True
6777,2,11,25,Speed,45,8.26522810450505e-24,True
6778,2,11,25,Speed,55,1.1457441055394084e-28,True
6779,2,11,25,Speed,65,3.6629934573239925e-24,True
6780,2,11,25,Speed,75,8.48485943890235e-22,True
6781,2,11,25,HoS,14,5.979277300640819e-24,True
6782,2,11,25,HoS,15,1.7230156513578126e-18,True
6783,2,11,25,HoS,16,0.11623228067671795,False
6784,2,11,25,HoS,17,2.6315341080700875e-17,False
6785,2,11,25,HoS,18,2.7296047197878947e-33,False
6786,2,11,25,Fleet,10,2.0788008503506053e-33,True
6787,2,11,25,Fleet,25,1.2616686749628808e-40,True
6788,2,11,25,Fleet,50,2.734032851286268e-26,True
6789,2,11,25,Fleet,75,9.022031774492162e-22,True
6790,2,11,25,Fleet,100,2.878353446333293e-19,True
6791,2,11,25,Fleet,125,1.135351426576712e-21,True
6792,2,11,25,Fleet,150,4.5441330123471803e-23,True
6793,2,11,25,Fleet,175,4.110495027308271e-28,True
6794,2,11,25,Fleet,200,3.0786187433271263e-27,True
6795,2,11,50,Gate,1,5.793450836436792e-43,True
6796,2,11,50,Gate,2,1.692051363093921e-42,True
6797,2,11,50,Gate,3,9.670955696013169e-41,True
6798,2,11,50,Gate,4,3.5406057466409214e-40,True
6799,2,11,50,Gate,5,2.040898114226523e-36,True
6800,2,11,50,Gate,6,3.4907961398142996e-32,True
6801,2,11,50,Gate,7,8.32749696269675e-30,True
6802,2,11,50,Gate,8,3.987679324989485e-31,True
6803,2,11,50,Gate,9,2.5494563827984433e-31,True
6804,2,11,50,Gate,10,1.3580333663318252e-32,True
6805,2,11,50,Gate,15,1.383344978277088e-37,True
6806,2,11,50,Gate,20,1.2292306820138797e-40,True
6807,2,11,50,Bay,15.0,5.351638951793382e-40,True
6808,2,11,50,Bay,17.5,1.2420644480890144e-42,True
6809,2,11,50,Bay,20.0,2.369470614380858e-38,True
6810,2,11,50,Bay,22.5,4.619837605674049e-37,True
6811,2,11,50,Bay,25.0,3.1511149872133633e-37,True
6812,2,11,50,Bay,27.5,5.722176673064766e-34,True
6813,2,11,50,Bay,30.0,2.728697437697897e-33,True
6814,2,11,50,Bay,32.5,1.330493858604668e-29,True
6815,2,11,50,Bay,35.0,3.2628350154553326e-29,True
6816,2,11,50,Bay,37.5,2.331933496754394e-26,True
6817,2,11,50,Bay,40.0,1.919150673429417e-26,True
6818,2,11,50,Bay,42.5,3.2039291738834656e-26,True
6819,2,11,50,Bay,45.0,2.785481208224334e-32,True
6820,2,11,50,Speed,25,4.8527565070156063e-36,True
6821,2,11,50,Speed,35,1.6147051192649404e-30,True
6822,2,11,50,Speed,45,9.718907369299995e-30,True
6823,2,11,50,Speed,55,1.775951157518743e-28,True
6824,2,11,50,Speed,65,1.9101577770270248e-27,True
6825,2,11,50,Speed,75,8.307347766788822e-26,True
6826,2,11,50,HoS,14,3.24183212940299e-30,True
6827,2,11,50,HoS,15,3.240628902246124e-22,True
6828,2,11,50,HoS,16,3.996125773105625e-12,True
6829,2,11,50,HoS,17,0.0009808835706510894,False
6830,2,11,50,HoS,18,4.819692004080971e-21,False
6831,2,11,50,Fleet,10,1.851964467341351e-28,True
6832,2,11,50,Fleet,25,6.135244114982272e-35,True
6833,2,11,50,Fleet,50,1.8263972258300595e-28,True
6834,2,11,50,Fleet,75,1.0162592738728023e-22,True
6835,2,11,50,Fleet,100,1.1037662863212499e-20,True
6836,2,11,50,Fleet,125,2.6007346738794732e-21,True
6837,2,11,50,Fleet,150,3.1686512708193415e-26,True
6838,2,11,50,Fleet,175,1.3094162215095386e-25,True
6839,2,11,50,Fleet,200,1.990892198188617e-23,True
6840,2,11,100,Gate,1,6.860129528767828e-35,True
6841,2,11,100,Gate,2,6.132449148927328e-37,True
6842,2,11,100,Gate,3,8.546627485463008e-37,True
6843,2,11,100,Gate,4,8.81015033292601e-37,True
6844,2,11,100,Gate,5,5.052984696606554e-36,True
6845,2,11,100,Gate,6,5.985652868924618e-39,True
6846,2,11,100,Gate,7,1.8656121287017829e-34,True
6847,2,11,100,Gate,8,4.64859415812531e-34,True
6848,2,11,100,Gate,9,7.194855756257312e-34,True
6849,2,11,100,Gate,10,8.324811929211571e-33,True
6850,2,11,100,Gate,15,2.704712365333463e-36,True
6851,2,11,100,Gate,20,2.0684789864830932e-39,True
6852,2,11,100,Bay,15.0,5.585038036725212e-34,True
6853,2,11,100,Bay,17.5,6.145116551367599e-35,True
6854,2,11,100,Bay,20.0,3.021775027629215e-35,True
6855,2,11,100,Bay,22.5,1.1787269946373895e-33,True
6856,2,11,100,Bay,25.0,3.958372983927076e-33,True
6857,2,11,100,Bay,27.5,1.5835114815314084e-34,True
6858,2,11,100,Bay,30.0,9.488312312051604e-36,True
6859,2,11,100,Bay,32.5,2.3303295295700456e-34,True
6860,2,11,100,Bay,35.0,1.451083678285859e-39,True
6861,2,11,100,Bay,37.5,4.727023427079173e-32,True
6862,2,11,100,Bay,40.0,5.435827909179855e-34,True
6863,2,11,100,Bay,42.5,3.1783401649556613e-37,True
6864,2,11,100,Bay,45.0,9.557822411474506e-34,True
6865,2,11,100,Speed,25,7.078433608808614e-32,True
6866,2,11,100,Speed,35,2.6501228554032938e-33,True
6867,2,11,100,Speed,45,4.813382509492406e-37,True
6868,2,11,100,Speed,55,2.4575647816377637e-33,True
6869,2,11,100,Speed,65,3.60690956301665e-32,True
6870,2,11,100,Speed,75,3.0904977335780292e-30,True
6871,2,11,100,HoS,14,7.774476481323208e-40,True
6872,2,11,100,HoS,15,1.670800356524451e-36,True
6873,2,11,100,HoS,16,6.678668496240326e-31,True
6874,2,11,100,HoS,17,2.5179994467617292e-30,True
6875,2,11,100,HoS,18,6.589117673767508e-28,True
6876,2,11,100,Fleet,10,3.8054377410701654e-24,True
6877,2,11,100,Fleet,25,2.2904563572814021e-32,True
6878,2,11,100,Fleet,50,1.000258892311836e-37,True
6879,2,11,100,Fleet,75,5.7765950664808365e-28,True
6880,2,11,100,Fleet,100,9.114815662758896e-28,True
6881,2,11,100,Fleet,125,9.71829834094307e-26,True
6882,2,11,100,Fleet,150,3.1800324503675396e-28,True
6883,2,11,100,Fleet,175,4.763770427692676e-30,True
6884,2,11,100,Fleet,200,3.4135085369548875e-30,True
6885,2,11,150,Gate,1,1.542773584308391e-29,True
6886,2,11,150,Gate,2,8.59618236014423e-32,True
6887,2,11,150,Gate,3,1.618306617927428e-30,True
6888,2,11,150,Gate,4,5.683952053090887e-31,True
6889,2,11,150,Gate,5,3.1997744891134453e-34,True
6890,2,11,150,Gate,6,2.4149211894791384e-31,True
6891,2,11,150,Gate,7,3.933905698508562e-32,True
6892,2,11,150,Gate,8,2.2192314892550995e-32,True
6893,2,11,150,Gate,9,1.1840109585387802e-31,True
6894,2,11,150,Gate,10,1.906560714262286e-31,True
6895,2,11,150,Gate,15,1.4969985028088938e-38,True
6896,2,11,150,Gate,20,1.5700802839759997e-38,True
6897,2,11,150,Bay,15.0,1.7086075552416468e-26,True
6898,2,11,150,Bay,17.5,5.710690267177275e-26,True
6899,2,11,150,Bay,20.0,3.448046232687921e-30,True
6900,2,11,150,Bay,22.5,1.2290661425326846e-28,True
6901,2,11,150,Bay,25.0,1.575439161154065e-28,True
6902,2,11,150,Bay,27.5,1.9911588144310387e-30,True
6903,2,11,150,Bay,30.0,3.190349058797428e-31,True
6904,2,11,150,Bay,32.5,2.3290932068834465e-28,True
6905,2,11,150,Bay,35.0,5.404312563614553e-32,True
6906,2,11,150,Bay,37.5,1.4501443945718702e-31,True
6907,2,11,150,Bay,40.0,3.368190216458397e-32,True
6908,2,11,150,Bay,42.5,2.0697856648401755e-32,True
6909,2,11,150,Bay,45.0,6.553168953798641e-34,True
6910,2,11,150,Speed,25,1.743872999292299e-26,True
6911,2,11,150,Speed,35,5.681758000545832e-29,True
6912,2,11,150,Speed,45,2.875722412334354e-33,True
6913,2,11,150,Speed,55,1.1489392924844424e-32,True
6914,2,11,150,Speed,65,1.5751467364244754e-37,True
6915,2,11,150,Speed,75,9.187610082078589e-35,True
6916,2,11,150,HoS,14,1.2495486841704465e-32,True
6917,2,11,150,HoS,15,1.5604768062623334e-33,True
6918,2,11,150,HoS,16,5.046298964491825e-34,True
6919,2,11,150,HoS,17,7.530582732731491e-31,True
6920,2,11,150,HoS,18,1.314143538160863e-33,True
6921,2,11,150,Fleet,10,4.4652692613740445e-24,True
6922,2,11,150,Fleet,25,1.6010680974009895e-27,True
6923,2,11,150,Fleet,50,1.7751351572435963e-31,True
6924,2,11,150,Fleet,75,3.7661997344576855e-32,True
6925,2,11,150,Fleet,100,4.150728395696076e-31,True
6926,2,11,150,Fleet,125,5.0643093084481965e-31,True
6927,2,11,150,Fleet,150,3.135282183334997e-33,True
6928,2,11,150,Fleet,175,1.1393377797260946e-31,True
6929,2,11,150,Fleet,200,2.2402477673824487e-33,True
6930,2,11,200,Gate,1,1.4096450796830222e-27,True
6931,2,11,200,Gate,2,1.2022687990254807e-27,True
6932,2,11,200,Gate,3,2.6683092583191104e-28,True
6933,2,11,200,Gate,4,2.1962160278882771e-29,True
6934,2,11,200,Gate,5,2.65414009525199e-28,True
6935,2,11,200,Gate,6,1.103065663745218e-30,True
6936,2,11,200,Gate,7,9.675650562304187e-29,True
6937,2,11,200,Gate,8,1.148543907656071e-29,True
6938,2,11,200,Gate,9,3.730682716096076e-30,True
6939,2,11,200,Gate,10,5.4921758503914955e-30,True
6940,2,11,200,Gate,15,1.688059278552632e-32,True
6941,2,11,200,Gate,20,3.290670857172124e-45,True
6942,2,11,200,Bay,15.0,3.1518042262127675e-24,True
6943,2,11,200,Bay,17.5,1.8714088770043936e-25,True
6944,2,11,200,Bay,20.0,1.6983841299634866e-25,True
6945,2,11,200,Bay,22.5,1.6192909055725046e-25,True
6946,2,11,200,Bay,25.0,1.157520892242472e-24,True
6947,2,11,200,Bay,27.5,2.4339563109624586e-26,True
6948,2,11,200,Bay,30.0,4.495419475377829e-25,True
6949,2,11,200,Bay,32.5,2.1092593174311034e-26,True
6950,2,11,200,Bay,35.0,9.184174133785574e-27,True
6951,2,11,200,Bay,37.5,4.105563846859953e-26,True
6952,2,11,200,Bay,40.0,1.8914641466871992e-26,True
6953,2,11,200,Bay,42.5,5.078105234109415e-27,True
6954,2,11,200,Bay,45.0,3.035633879303537e-27,True
6955,2,11,200,Speed,25,1.430185091647497e-18,True
6956,2,11,200,Speed,35,1.0084623748318806e-25,True
6957,2,11,200,Speed,45,9.017786351328829e-29,True
6958,2,11,200,Speed,55,5.151109888925849e-28,True
6959,2,11,200,Speed,65,1.4727006163542993e-31,True
6960,2,11,200,Speed,75,1.3302082965924072e-33,True
6961,2,11,200,HoS,14,2.83428808551707e-31,True
6962,2,11,200,HoS,15,1.0988544965476825e-29,True
6963,2,11,200,HoS,16,1.2963252885699557e-28,True
6964,2,11,200,HoS,17,5.715808673487819e-29,True
6965,2,11,200,HoS,18,7.318170697978968e-29,True
6966,2,11,200,Fleet,10,6.193656336969692e-19,True
6967,2,11,200,Fleet,25,9.603430957827806e-24,True
6968,2,11,200,Fleet,50,1.2820644866722625e-28,True
6969,2,11,200,Fleet,75,4.613290290451516e-31,True
6970,2,11,200,Fleet,100,1.40892279834265e-31,True
6971,2,11,200,Fleet,125,1.0337010762009244e-33,True
6972,2,11,200,Fleet,150,4.82627308099648e-32,True
6973,2,11,200,Fleet,175,9.358556278612101e-33,True
6974,2,11,200,Fleet,200,3.954846532587925e-34,True
6975,2,11,300,Gate,1,1.6001137665302277e-24,True
6976,2,11,300,Gate,2,4.7750963913454217e-26,True
6977,2,11,300,Gate,3,8.520032370960856e-26,True
6978,2,11,300,Gate,4,6.240565693308886e-27,True
6979,2,11,300,Gate,5,3.142936417527939e-28,True
6980,2,11,300,Gate,6,6.029517422587701e-27,True
6981,2,11,300,Gate,7,5.419415740467154e-26,True
6982,2,11,300,Gate,8,1.3915760506191306e-26,True
6983,2,11,300,Gate,9,3.272630434896361e-26,True
6984,2,11,300,Gate,10,8.036144515663281e-28,True
6985,2,11,300,Gate,15,5.6203505999677265e-30,True
6986,2,11,300,Gate,20,1.1595553435866256e-33,True
6987,2,11,300,Bay,15.0,2.3075688386078703e-21,True
6988,2,11,300,Bay,17.5,5.351417065637478e-23,True
6989,2,11,300,Bay,20.0,3.8043507951845013e-22,True
6990,2,11,300,Bay,22.5,5.343834362873611e-23,True
6991,2,11,300,Bay,25.0,9.764062612908654e-23,True
6992,2,11,300,Bay,27.5,8.955996372646867e-25,True
6993,2,11,300,Bay,30.0,7.368051782117665e-26,True
6994,2,11,300,Bay,32.5,7.386873523160437e-25,True
6995,2,11,300,Bay,35.0,3.055332956162011e-25,True
6996,2,11,300,Bay,37.5,1.0621514317998784e-27,True
6997,2,11,300,Bay,40.0,1.8044314755867093e-25,True
6998,2,11,300,Bay,42.5,2.427208080385937e-26,True
6999,2,11,300,Bay,45.0,8.26039631365018e-27,True
7000,2,11,300,Speed,25,1.1285928842764124e-10,True
7001,2,11,300,Speed,35,3.132941857532928e-17,True
7002,2,11,300,Speed,45,2.3766401680810922e-25,True
7003,2,11,300,Speed,55,1.5771642548178284e-28,True
7004,2,11,300,Speed,65,1.954565700010962e-29,True
7005,2,11,300,Speed,75,9.415126374854744e-28,True
7006,2,11,300,HoS,14,1.318155820615723e-21,True
7007,2,11,300,HoS,15,7.072383437923301e-22,True
7008,2,11,300,HoS,16,3.674893350921689e-22,True
7009,2,11,300,HoS,17,3.0156616876624986e-20,True
7010,2,11,300,HoS,18,8.537217799657862e-22,True
7011,2,11,300,Fleet,10,1.4801011468003735e-12,True
7012,2,11,300,Fleet,25,8.073310560050984e-18,True
7013,2,11,300,Fleet,50,4.164540091747605e-24,True
7014,2,11,300,Fleet,75,7.425656804969538e-27,True
7015,2,11,300,Fleet,100,4.4429530573755814e-29,True
7016,2,11,300,Fleet,125,3.476784722035487e-34,True
7017,2,11,300,Fleet,150,1.934867551939238e-35,True
7018,2,11,300,Fleet,175,6.178640897047548e-35,True
7019,2,11,300,Fleet,200,2.053603848116209e-34,True
7020,2,12,25,Gate,1,2.352253300806679e-45,True
7021,2,12,25,Gate,2,4.2279345377639605e-44,True
7022,2,12,25,Gate,3,7.495370922983818e-41,True
7023,2,12,25,Gate,4,5.060727997938695e-38,True
7024,2,12,25,Gate,5,6.9198721672740455e-34,True
7025,2,12,25,Gate,6,9.367001289163185e-30,True
7026,2,12,25,Gate,7,3.8818103947762256e-27,True
7027,2,12,25,Gate,8,1.3234109826329039e-30,True
7028,2,12,25,Gate,9,1.2624212203994231e-33,True
7029,2,12,25,Gate,10,4.2713406248871666e-33,True
7030,2,12,25,Gate,15,5.193926142380205e-40,True
7031,2,12,25,Gate,20,3.482918484575598e-46,True
7032,2,12,25,Bay,15.0,9.146632377878958e-42,True
7033,2,12,25,Bay,17.5,2.902792127433794e-41,True
7034,2,12,25,Bay,20.0,4.487389238514338e-37,True
7035,2,12,25,Bay,22.5,3.267207928184019e-35,True
7036,2,12,25,Bay,25.0,2.297803134808771e-36,True
7037,2,12,25,Bay,27.5,9.450765245481743e-35,True
7038,2,12,25,Bay,30.0,2.4410338784526039e-32,True
7039,2,12,25,Bay,32.5,1.5861126155631903e-32,True
7040,2,12,25,Bay,35.0,7.112480539281647e-31,True
7041,2,12,25,Bay,37.5,1.1624728871662496e-26,True
7042,2,12,25,Bay,40.0,7.553704538208671e-30,True
7043,2,12,25,Bay,42.5,6.12495924204406e-23,True
7044,2,12,25,Bay,45.0,4.331558959702105e-23,True
7045,2,12,25,Speed,25,3.095546004396284e-31,True
7046,2,12,25,Speed,35,4.463078861625739e-31,True
7047,2,12,25,Speed,45,6.736777946884152e-30,True
7048,2,12,25,Speed,55,1.1149522068737757e-26,True
7049,2,12,25,Speed,65,3.994026407104905e-29,True
7050,2,12,25,Speed,75,7.294167171435699e-29,True
7051,2,12,25,HoS,14,1.0468243048274071e-26,True
7052,2,12,25,HoS,15,4.453015973310435e-22,True
7053,2,12,25,HoS,16,3.756652468906023e-09,True
7054,2,12,25,HoS,17,1.0384655613681477e-09,False
7055,2,12,25,HoS,18,9.552160815590523e-33,False
7056,2,12,25,Fleet,10,1.0633731794846117e-35,True
7057,2,12,25,Fleet,25,6.6401009203201315e-40,True
7058,2,12,25,Fleet,50,5.355632249068349e-31,True
7059,2,12,25,Fleet,75,1.5733722130732128e-28,True
7060,2,12,25,Fleet,100,2.4930027807744586e-25,True
