,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
362,32,Wood River,549000.0,0.549,3.05,0.0,4.422
363,33,Cape Girardeau,801000.0,0.801,2.282,0.028,5.306
364,33,Evansville,801000.0,0.801,2.781,0.0,3.955
365,33,Greenville,666000.0,0.666,1.451,0.29,5.627
366,33,Jonesboro,954000.0,0.954,1.0,4.148,3.835
367,33,Little Rock,2511000.0,2.511,2.536,0.0,4.779
368,33,Owensboro,765000.0,0.765,3.269,0.002,4.275
369,33,Paducah,630000.0,0.63,1.628,0.866,3.441
370,33,Princeton,360000.0,0.36,2.857,0.036,4.493
371,33,Robinson,450000.0,0.45,2.273,0.003,5.285
372,33,St. Louis,3438000.0,3.438,1.721,1.879,1.957
373,33,Wood River,594000.0,0.594,3.3,0.0,4.482
374,34,Cape Girardeau,846000.0,0.846,2.41,0.031,5.316
375,34,Evansville,756000.0,0.756,2.625,0.0,3.996
376,34,Greenville,765000.0,0.765,1.667,0.071,5.647
377,34,Jonesboro,972000.0,0.972,1.0,4.063,3.58
378,34,Little Rock,2691000.0,2.691,2.718,0.0,4.607
379,34,Owensboro,774000.0,0.774,3.308,0.002,4.726
380,34,Paducah,666000.0,0.666,1.721,0.642,4.051
381,34,Princeton,333000.0,0.333,2.643,0.068,3.837
382,34,Robinson,477000.0,0.477,2.409,0.002,5.212
383,34,St. Louis,3375000.0,3.375,1.674,1.857,1.971
384,34,Wood River,567000.0,0.567,3.15,0.0,4.671
385,35,Cape Girardeau,765000.0,0.765,2.179,0.04,5.043
386,35,Evansville,765000.0,0.765,2.656,0.0,4.024
387,35,Greenville,684000.0,0.684,1.49,0.047,6.034
388,35,Jonesboro,981000.0,0.981,1.009,4.113,3.832
389,35,Little Rock,2502000.0,2.502,2.527,0.0,4.652
390,35,Owensboro,729000.0,0.729,3.115,0.001,4.711
391,35,Paducah,675000.0,0.675,1.744,0.586,4.017
392,35,Princeton,306000.0,0.306,2.429,0.066,3.905
393,35,Robinson,432000.0,0.432,2.182,0.003,5.103
394,35,St. Louis,3357000.0,3.357,1.68,1.827,2.022
395,35,Wood River,549000.0,0.549,3.05,0.0,5.008
396,36,Cape Girardeau,774000.0,0.774,2.205,0.032,5.067
397,36,Evansville,783000.0,0.783,2.719,0.0,3.994
398,36,Greenville,675000.0,0.675,1.471,0.08,5.43
399,36,Jonesboro,963000.0,0.963,1.0,4.087,3.857
400,36,Little Rock,2592000.0,2.592,2.618,0.001,4.661
401,36,Owensboro,792000.0,0.792,3.385,0.002,4.83
402,36,Paducah,720000.0,0.72,1.86,0.732,3.996
403,36,Princeton,333000.0,0.333,2.643,0.046,3.813
404,36,Robinson,477000.0,0.477,2.409,0.003,5.435
405,36,St. Louis,3375000.0,3.375,1.674,1.88,1.967
406,36,Wood River,531000.0,0.531,2.95,0.0,4.196
407,37,Cape Girardeau,783000.0,0.783,2.231,0.024,5.277
408,37,Evansville,774000.0,0.774,2.688,0.0,4.305
409,37,Greenville,657000.0,0.657,1.46,0.237,5.112
410,37,Jonesboro,963000.0,0.963,1.019,4.14,3.663
411,37,Little Rock,2547000.0,2.547,2.573,0.002,4.665
412,37,Owensboro,729000.0,0.729,3.115,0.003,4.856
413,37,Paducah,657000.0,0.657,1.698,0.814,3.638
414,37,Princeton,324000.0,0.324,2.571,0.035,3.757
415,37,Robinson,432000.0,0.432,2.182,0.002,5.364
