,Iteration,Gates,Bays,Station_Dist,Truck_Speed,Flow,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time,Gate_Time,Bay_Time,Truck_HoS,Fleet
43981,10,3,11,200,35,738000.0,1.64,0.005,5.921,7,35,14,50
43982,10,3,11,200,45,891000.0,1.98,0.002,6.505,7,35,14,50
43983,10,3,11,200,55,927000.0,2.06,0.005,5.628,7,35,14,50
43984,10,3,11,200,65,1062000.0,2.36,0.008,5.669,7,35,14,50
43985,10,3,11,200,75,1152000.0,2.56,0.008,5.528,7,35,14,50
43986,11,3,11,200,25,495000.0,1.17,0.002,6.295,7,35,14,50
43987,11,3,11,200,35,621000.0,1.38,0.004,6.614,7,35,14,50
43988,11,3,11,200,45,720000.0,1.6,0.003,6.554,7,35,14,50
43989,11,3,11,200,55,837000.0,1.86,0.005,6.316,7,35,14,50
43990,11,3,11,200,65,972000.0,2.16,0.005,6.241,7,35,14,50
43991,11,3,11,200,75,1008000.0,2.24,0.004,5.666,7,35,14,50
43992,12,3,11,200,25,585000.0,1.327,0.003,6.426,7,35,14,50
43993,12,3,11,200,35,684000.0,1.52,0.004,6.39,7,35,14,50
43994,12,3,11,200,45,846000.0,1.88,0.007,6.671,7,35,14,50
43995,12,3,11,200,55,891000.0,1.98,0.003,6.347,7,35,14,50
43996,12,3,11,200,65,945000.0,2.1,0.005,5.83,7,35,14,50
43997,12,3,11,200,75,1053000.0,2.34,0.005,5.577,7,35,14,50
43998,13,3,11,200,25,549000.0,1.22,0.001,6.148,7,35,14,50
43999,13,3,11,200,35,648000.0,1.44,0.004,6.322,7,35,14,50
44000,13,3,11,200,45,774000.0,1.72,0.003,6.66,7,35,14,50
44001,13,3,11,200,55,909000.0,2.02,0.005,6.373,7,35,14,50
44002,13,3,11,200,65,1017000.0,2.26,0.005,6.26,7,35,14,50
44003,13,3,11,200,75,1071000.0,2.38,0.007,5.725,7,35,14,50
44004,14,3,11,200,25,585000.0,1.327,0.002,6.467,7,35,14,50
44005,14,3,11,200,35,684000.0,1.52,0.004,6.472,7,35,14,50
44006,14,3,11,200,45,729000.0,1.62,0.004,6.248,7,35,14,50
44007,14,3,11,200,55,873000.0,1.94,0.001,6.38,7,35,14,50
44008,14,3,11,200,65,981000.0,2.18,0.004,5.718,7,35,14,50
44009,14,3,11,200,75,1143000.0,2.54,0.005,6.332,7,35,14,50
44010,15,3,11,200,25,522000.0,1.208,0.001,6.264,7,35,14,50
44011,15,3,11,200,35,639000.0,1.42,0.005,6.526,7,35,14,50
44012,15,3,11,200,45,720000.0,1.6,0.002,6.558,7,35,14,50
44013,15,3,11,200,55,828000.0,1.84,0.006,6.439,7,35,14,50
44014,15,3,11,200,65,1026000.0,2.28,0.004,6.139,7,35,14,50
44015,15,3,11,200,75,1062000.0,2.36,0.011,5.685,7,35,14,50
44016,16,3,11,200,25,522000.0,1.208,0.002,7.045,7,35,14,50
44017,16,3,11,200,35,675000.0,1.5,0.002,6.59,7,35,14,50
44018,16,3,11,200,45,792000.0,1.76,0.005,6.334,7,35,14,50
44019,16,3,11,200,55,918000.0,2.04,0.004,6.496,7,35,14,50
44020,16,3,11,200,65,972000.0,2.16,0.007,5.909,7,35,14,50
44021,16,3,11,200,75,1044000.0,2.32,0.009,5.867,7,35,14,50
44022,17,3,11,200,25,585000.0,1.383,0.002,6.468,7,35,14,50
44023,17,3,11,200,35,675000.0,1.5,0.004,6.233,7,35,14,50
44024,17,3,11,200,45,801000.0,1.78,0.001,6.104,7,35,14,50
44025,17,3,11,200,55,963000.0,2.14,0.004,6.428,7,35,14,50
44026,17,3,11,200,65,1035000.0,2.3,0.005,6.007,7,35,14,50
44027,17,3,11,200,75,1089000.0,2.42,0.006,5.613,7,35,14,50
44028,18,3,11,200,25,540000.0,1.224,0.001,6.976,7,35,14,50
44029,18,3,11,200,35,612000.0,1.36,0.002,6.406,7,35,14,50
44030,18,3,11,200,45,756000.0,1.68,0.001,6.523,7,35,14,50
44031,18,3,11,200,55,855000.0,1.9,0.001,6.651,7,35,14,50
44032,18,3,11,200,65,954000.0,2.12,0.003,6.121,7,35,14,50
44033,18,3,11,200,75,1053000.0,2.34,0.008,6.183,7,35,14,50
44034,19,3,11,200,25,576000.0,1.306,0.003,5.68,7,35,14,50
44035,19,3,11,200,35,684000.0,1.52,0.003,6.817,7,35,14,50
44036,19,3,11,200,45,819000.0,1.82,0.004,6.248,7,35,14,50
44037,19,3,11,200,55,963000.0,2.14,0.005,6.287,7,35,14,50
44038,19,3,11,200,65,1044000.0,2.32,0.002,6.106,7,35,14,50
44039,19,3,11,200,75,1107000.0,2.46,0.005,5.638,7,35,14,50
44040,20,3,11,200,25,621000.0,1.408,0.003,6.863,7,35,14,50
44041,20,3,11,200,35,738000.0,1.64,0.001,6.41,7,35,14,50
44042,20,3,11,200,45,801000.0,1.78,0.011,6.269,7,35,14,50
44043,20,3,11,200,55,909000.0,2.02,0.004,6.348,7,35,14,50
44044,20,3,11,200,65,1098000.0,2.44,0.01,6.168,7,35,14,50
44045,20,3,11,200,75,1170000.0,2.6,0.005,5.918,7,35,14,50
44046,21,3,11,200,25,576000.0,1.28,0.002,6.488,7,35,14,50
44047,21,3,11,200,35,675000.0,1.5,0.003,6.214,7,35,14,50
44048,21,3,11,200,45,837000.0,1.86,0.002,6.59,7,35,14,50
44049,21,3,11,200,55,918000.0,2.04,0.003,6.23,7,35,14,50
44050,21,3,11,200,65,981000.0,2.18,0.007,6.17,7,35,14,50
44051,21,3,11,200,75,1134000.0,2.52,0.006,5.737,7,35,14,50
44052,22,3,11,200,25,558000.0,1.319,0.011,5.928,7,35,14,50
44053,22,3,11,200,35,702000.0,1.56,0.004,6.233,7,35,14,50
44054,22,3,11,200,45,828000.0,1.84,0.001,6.375,7,35,14,50
44055,22,3,11,200,55,918000.0,2.04,0.002,6.078,7,35,14,50
44056,22,3,11,200,65,1053000.0,2.34,0.004,6.072,7,35,14,50
44057,22,3,11,200,75,1080000.0,2.4,0.011,5.485,7,35,14,50
44058,23,3,11,200,25,549000.0,1.326,0.002,6.573,7,35,14,50
44059,23,3,11,200,35,702000.0,1.56,0.001,6.999,7,35,14,50
44060,23,3,11,200,45,792000.0,1.76,0.003,6.194,7,35,14,50
44061,23,3,11,200,55,855000.0,1.9,0.003,6.151,7,35,14,50
44062,23,3,11,200,65,1062000.0,2.36,0.004,6.272,7,35,14,50
44063,23,3,11,200,75,1134000.0,2.52,0.004,5.732,7,35,14,50
44064,24,3,11,200,25,477000.0,1.128,0.001,6.49,7,35,14,50
44065,24,3,11,200,35,621000.0,1.38,0.003,6.676,7,35,14,50
44066,24,3,11,200,45,783000.0,1.74,0.003,6.695,7,35,14,50
44067,24,3,11,200,55,846000.0,1.88,0.006,5.985,7,35,14,50
44068,24,3,11,200,65,972000.0,2.16,0.004,6.089,7,35,14,50
44069,24,3,11,200,75,1035000.0,2.3,0.005,6.126,7,35,14,50
44070,25,3,11,200,25,585000.0,1.327,0.003,6.828,7,35,14,50
44071,25,3,11,200,35,666000.0,1.48,0.002,6.916,7,35,14,50
44072,25,3,11,200,45,720000.0,1.6,0.004,6.611,7,35,14,50
44073,25,3,11,200,55,828000.0,1.84,0.006,6.047,7,35,14,50
44074,25,3,11,200,65,927000.0,2.06,0.004,6.053,7,35,14,50
44075,25,3,11,200,75,1026000.0,2.28,0.006,5.978,7,35,14,50
44076,26,3,11,200,25,558000.0,1.265,0.004,6.879,7,35,14,50
44077,26,3,11,200,35,657000.0,1.46,0.004,6.419,7,35,14,50
44078,26,3,11,200,45,774000.0,1.72,0.004,6.634,7,35,14,50
44079,26,3,11,200,55,837000.0,1.86,0.003,6.098,7,35,14,50
44080,26,3,11,200,65,936000.0,2.08,0.003,6.023,7,35,14,50
44081,26,3,11,200,75,1134000.0,2.52,0.004,6.099,7,35,14,50
44082,27,3,11,200,25,540000.0,1.277,0.004,6.407,7,35,14,50
44083,27,3,11,200,35,648000.0,1.44,0.004,6.239,7,35,14,50
44084,27,3,11,200,45,783000.0,1.74,0.004,6.192,7,35,14,50
44085,27,3,11,200,55,963000.0,2.14,0.009,6.67,7,35,14,50
44086,27,3,11,200,65,1017000.0,2.26,0.004,6.076,7,35,14,50
44087,27,3,11,200,75,1062000.0,2.36,0.004,6.138,7,35,14,50
44088,28,3,11,200,25,540000.0,1.25,0.002,6.614,7,35,14,50
44089,28,3,11,200,35,666000.0,1.48,0.002,6.454,7,35,14,50
44090,28,3,11,200,45,756000.0,1.68,0.002,6.353,7,35,14,50
44091,28,3,11,200,55,873000.0,1.94,0.004,6.425,7,35,14,50
44092,28,3,11,200,65,963000.0,2.14,0.004,5.973,7,35,14,50
44093,28,3,11,200,75,1035000.0,2.3,0.004,5.882,7,35,14,50
44094,29,3,11,200,25,576000.0,1.333,0.0,6.763,7,35,14,50
44095,29,3,11,200,35,657000.0,1.46,0.003,5.773,7,35,14,50
44096,29,3,11,200,45,792000.0,1.76,0.002,6.787,7,35,14,50
44097,29,3,11,200,55,873000.0,1.94,0.008,6.209,7,35,14,50
44098,29,3,11,200,65,1008000.0,2.24,0.013,6.385,7,35,14,50
44099,29,3,11,200,75,1053000.0,2.34,0.006,5.662,7,35,14,50
44100,0,3,11,300,25,360000.0,1.081,0.002,6.426,7,35,14,50
44101,0,3,11,300,35,486000.0,1.149,0.004,6.724,7,35,14,50
44102,0,3,11,300,45,558000.0,1.24,0.001,6.55,7,35,14,50
44103,0,3,11,300,55,594000.0,1.32,0.002,6.102,7,35,14,50
44104,0,3,11,300,65,675000.0,1.5,0.003,6.732,7,35,14,50
44105,0,3,11,300,75,792000.0,1.76,0.005,6.265,7,35,14,50
44106,1,3,11,300,25,342000.0,1.027,0.003,6.44,7,35,14,50
44107,1,3,11,300,35,486000.0,1.149,0.002,6.975,7,35,14,50
44108,1,3,11,300,45,585000.0,1.3,0.002,6.492,7,35,14,50
44109,1,3,11,300,55,612000.0,1.36,0.003,6.236,7,35,14,50
44110,1,3,11,300,65,765000.0,1.7,0.002,6.797,7,35,14,50
44111,1,3,11,300,75,819000.0,1.82,0.003,6.586,7,35,14,50
44112,2,3,11,300,25,414000.0,1.179,0.008,6.672,7,35,14,50
44113,2,3,11,300,35,513000.0,1.213,0.003,6.742,7,35,14,50
44114,2,3,11,300,45,630000.0,1.4,0.005,6.301,7,35,14,50
44115,2,3,11,300,55,738000.0,1.64,0.003,6.462,7,35,14,50
44116,2,3,11,300,65,792000.0,1.76,0.004,6.741,7,35,14,50
44117,2,3,11,300,75,837000.0,1.86,0.001,6.579,7,35,14,50
44118,3,3,11,300,25,351000.0,1.083,0.005,6.524,7,35,14,50
44119,3,3,11,300,35,486000.0,1.149,0.001,6.451,7,35,14,50
44120,3,3,11,300,45,540000.0,1.2,0.002,6.127,7,35,14,50
44121,3,3,11,300,55,612000.0,1.36,0.002,6.892,7,35,14,50
44122,3,3,11,300,65,693000.0,1.54,0.003,6.568,7,35,14,50
44123,3,3,11,300,75,756000.0,1.68,0.002,6.566,7,35,14,50
44124,4,3,11,300,25,333000.0,1.088,0.0,7.184,7,35,14,50
44125,4,3,11,300,35,450000.0,1.087,0.002,6.1,7,35,14,50
44126,4,3,11,300,45,576000.0,1.306,0.001,6.463,7,35,14,50
44127,4,3,11,300,55,657000.0,1.46,0.006,6.587,7,35,14,50
44128,4,3,11,300,65,693000.0,1.54,0.004,6.539,7,35,14,50
44129,4,3,11,300,75,837000.0,1.86,0.004,6.83,7,35,14,50
44130,5,3,11,300,25,396000.0,1.189,0.007,6.041,7,35,14,50
44131,5,3,11,300,35,576000.0,1.306,0.004,6.306,7,35,14,50
44132,5,3,11,300,45,612000.0,1.36,0.005,6.077,7,35,14,50
44133,5,3,11,300,55,684000.0,1.52,0.001,6.37,7,35,14,50
44134,5,3,11,300,65,738000.0,1.64,0.004,6.441,7,35,14,50
44135,5,3,11,300,75,801000.0,1.78,0.002,6.176,7,35,14,50
44136,6,3,11,300,25,351000.0,1.114,0.002,7.128,7,35,14,50
44137,6,3,11,300,35,495000.0,1.17,0.002,6.484,7,35,14,50
44138,6,3,11,300,45,531000.0,1.18,0.0,5.812,7,35,14,50
44139,6,3,11,300,55,657000.0,1.46,0.008,7.279,7,35,14,50
44140,6,3,11,300,65,711000.0,1.58,0.003,6.661,7,35,14,50
44141,6,3,11,300,75,765000.0,1.7,0.012,6.371,7,35,14,50
44142,7,3,11,300,25,414000.0,1.179,0.006,6.015,7,35,14,50
44143,7,3,11,300,35,531000.0,1.229,0.001,6.901,7,35,14,50
44144,7,3,11,300,45,621000.0,1.38,0.001,6.568,7,35,14,50
44145,7,3,11,300,55,711000.0,1.58,0.002,6.273,7,35,14,50
44146,7,3,11,300,65,801000.0,1.78,0.001,6.569,7,35,14,50
44147,7,3,11,300,75,882000.0,1.96,0.003,6.822,7,35,14,50
44148,8,3,11,300,25,432000.0,1.231,0.003,5.723,7,35,14,50
44149,8,3,11,300,35,567000.0,1.313,0.001,6.499,7,35,14,50
44150,8,3,11,300,45,657000.0,1.521,0.005,5.972,7,35,14,50
44151,8,3,11,300,55,774000.0,1.72,0.005,6.458,7,35,14,50
44152,8,3,11,300,65,828000.0,1.84,0.002,6.524,7,35,14,50
44153,8,3,11,300,75,891000.0,1.98,0.001,6.264,7,35,14,50
44154,9,3,11,300,25,423000.0,1.237,0.004,5.891,7,35,14,50
44155,9,3,11,300,35,558000.0,1.319,0.003,6.364,7,35,14,50
44156,9,3,11,300,45,639000.0,1.42,0.0,6.258,7,35,14,50
44157,9,3,11,300,55,684000.0,1.52,0.001,6.316,7,35,14,50
44158,9,3,11,300,65,774000.0,1.72,0.002,6.246,7,35,14,50
44159,9,3,11,300,75,828000.0,1.84,0.004,6.061,7,35,14,50
44160,10,3,11,300,25,342000.0,1.118,0.002,6.28,7,35,14,50
44161,10,3,11,300,35,468000.0,1.209,0.005,6.503,7,35,14,50
44162,10,3,11,300,45,567000.0,1.26,0.001,6.406,7,35,14,50
44163,10,3,11,300,55,630000.0,1.4,0.003,6.197,7,35,14,50
44164,10,3,11,300,65,693000.0,1.54,0.004,6.916,7,35,14,50
44165,10,3,11,300,75,774000.0,1.72,0.004,6.968,7,35,14,50
44166,11,3,11,300,25,432000.0,1.2,0.001,6.597,7,35,14,50
44167,11,3,11,300,35,585000.0,1.354,0.003,6.776,7,35,14,50
44168,11,3,11,300,45,639000.0,1.42,0.003,6.211,7,35,14,50
44169,11,3,11,300,55,702000.0,1.56,0.002,6.117,7,35,14,50
44170,11,3,11,300,65,819000.0,1.82,0.002,6.606,7,35,14,50
44171,11,3,11,300,75,855000.0,1.9,0.005,6.28,7,35,14,50
44172,12,3,11,300,25,378000.0,1.077,0.002,7.022,7,35,14,50
44173,12,3,11,300,35,477000.0,1.082,0.001,6.028,7,35,14,50
44174,12,3,11,300,45,594000.0,1.32,0.001,6.406,7,35,14,50
44175,12,3,11,300,55,639000.0,1.42,0.001,6.38,7,35,14,50
44176,12,3,11,300,65,765000.0,1.7,0.001,6.541,7,35,14,50
44177,12,3,11,300,75,792000.0,1.76,0.008,6.371,7,35,14,50
44178,13,3,11,300,25,468000.0,1.13,0.002,7.4,7,35,14,50
44179,13,3,11,300,35,567000.0,1.26,0.002,6.725,7,35,14,50
44180,13,3,11,300,45,630000.0,1.4,0.003,6.388,7,35,14,50
44181,13,3,11,300,55,675000.0,1.5,0.002,6.714,7,35,14,50
44182,13,3,11,300,65,783000.0,1.74,0.003,6.593,7,35,14,50
44183,13,3,11,300,75,900000.0,2.0,0.008,6.48,7,35,14,50
44184,14,3,11,300,25,423000.0,1.146,0.001,6.082,7,35,14,50
44185,14,3,11,300,35,549000.0,1.298,0.005,6.52,7,35,14,50
44186,14,3,11,300,45,711000.0,1.58,0.003,6.925,7,35,14,50
44187,14,3,11,300,55,783000.0,1.74,0.003,6.557,7,35,14,50
44188,14,3,11,300,65,819000.0,1.82,0.009,6.211,7,35,14,50
44189,14,3,11,300,75,909000.0,2.02,0.013,6.291,7,35,14,50
44190,15,3,11,300,25,351000.0,1.114,0.004,6.868,7,35,14,50
44191,15,3,11,300,35,504000.0,1.217,0.003,6.604,7,35,14,50
44192,15,3,11,300,45,594000.0,1.32,0.001,6.762,7,35,14,50
44193,15,3,11,300,55,675000.0,1.5,0.003,6.537,7,35,14,50
44194,15,3,11,300,65,747000.0,1.66,0.001,7.076,7,35,14,50
44195,15,3,11,300,75,801000.0,1.78,0.004,6.672,7,35,14,50
44196,16,3,11,300,25,441000.0,1.114,0.003,6.524,7,35,14,50
44197,16,3,11,300,35,576000.0,1.28,0.001,6.3,7,35,14,50
44198,16,3,11,300,45,648000.0,1.44,0.005,5.989,7,35,14,50
44199,16,3,11,300,55,738000.0,1.64,0.003,6.577,7,35,14,50
44200,16,3,11,300,65,774000.0,1.72,0.002,6.351,7,35,14,50
44201,16,3,11,300,75,819000.0,1.82,0.002,6.059,7,35,14,50
44202,17,3,11,300,25,414000.0,1.07,0.004,6.974,7,35,14,50
44203,17,3,11,300,35,486000.0,1.149,0.003,6.628,7,35,14,50
44204,17,3,11,300,45,594000.0,1.32,0.003,6.293,7,35,14,50
44205,17,3,11,300,55,675000.0,1.5,0.001,6.608,7,35,14,50
44206,17,3,11,300,65,729000.0,1.62,0.008,6.22,7,35,14,50
44207,17,3,11,300,75,864000.0,1.92,0.003,6.501,7,35,14,50
44208,18,3,11,300,25,396000.0,1.222,0.003,6.24,7,35,14,50
44209,18,3,11,300,35,522000.0,1.234,0.001,6.457,7,35,14,50
44210,18,3,11,300,45,630000.0,1.429,0.006,6.207,7,35,14,50
44211,18,3,11,300,55,684000.0,1.52,0.005,6.122,7,35,14,50
44212,18,3,11,300,65,747000.0,1.66,0.006,6.402,7,35,14,50
44213,18,3,11,300,75,873000.0,1.94,0.003,6.675,7,35,14,50
44214,19,3,11,300,25,405000.0,1.047,0.001,6.53,7,35,14,50
44215,19,3,11,300,35,549000.0,1.22,0.0,6.659,7,35,14,50
44216,19,3,11,300,45,612000.0,1.36,0.001,6.135,7,35,14,50
44217,19,3,11,300,55,675000.0,1.5,0.003,6.311,7,35,14,50
44218,19,3,11,300,65,774000.0,1.72,0.004,6.578,7,35,14,50
44219,19,3,11,300,75,819000.0,1.82,0.002,5.998,7,35,14,50
44220,20,3,11,300,25,360000.0,1.081,0.003,6.773,7,35,14,50
44221,20,3,11,300,35,504000.0,1.143,0.003,6.196,7,35,14,50
44222,20,3,11,300,45,594000.0,1.32,0.001,6.452,7,35,14,50
44223,20,3,11,300,55,648000.0,1.44,0.003,6.546,7,35,14,50
44224,20,3,11,300,65,765000.0,1.7,0.003,7.008,7,35,14,50
44225,20,3,11,300,75,828000.0,1.84,0.002,6.585,7,35,14,50
44226,21,3,11,300,25,405000.0,1.154,0.001,6.529,7,35,14,50
44227,21,3,11,300,35,531000.0,1.229,0.001,6.518,7,35,14,50
44228,21,3,11,300,45,657000.0,1.46,0.003,6.08,7,35,14,50
44229,21,3,11,300,55,720000.0,1.6,0.002,6.9,7,35,14,50
44230,21,3,11,300,65,774000.0,1.72,0.004,6.457,7,35,14,50
44231,21,3,11,300,75,873000.0,1.94,0.009,6.502,7,35,14,50
44232,22,3,11,300,25,378000.0,1.077,0.002,6.755,7,35,14,50
44233,22,3,11,300,35,486000.0,1.125,0.006,6.233,7,35,14,50
44234,22,3,11,300,45,585000.0,1.3,0.002,6.448,7,35,14,50
44235,22,3,11,300,55,675000.0,1.5,0.001,6.263,7,35,14,50
44236,22,3,11,300,65,738000.0,1.64,0.004,6.484,7,35,14,50
44237,22,3,11,300,75,801000.0,1.78,0.003,6.52,7,35,14,50
44238,23,3,11,300,25,432000.0,1.371,0.001,7.087,7,35,14,50
44239,23,3,11,300,35,603000.0,1.367,0.002,6.425,7,35,14,50
44240,23,3,11,300,45,648000.0,1.469,0.007,6.019,7,35,14,50
44241,23,3,11,300,55,720000.0,1.6,0.002,6.389,7,35,14,50
44242,23,3,11,300,65,765000.0,1.7,0.005,6.0,7,35,14,50
44243,23,3,11,300,75,873000.0,1.94,0.004,6.103,7,35,14,50
44244,24,3,11,300,25,369000.0,1.242,0.001,6.104,7,35,14,50
44245,24,3,11,300,35,567000.0,1.34,0.004,6.888,7,35,14,50
44246,24,3,11,300,45,603000.0,1.367,0.002,6.354,7,35,14,50
44247,24,3,11,300,55,702000.0,1.56,0.001,6.606,7,35,14,50
44248,24,3,11,300,65,729000.0,1.62,0.004,6.356,7,35,14,50
44249,24,3,11,300,75,810000.0,1.8,0.005,6.509,7,35,14,50
44250,25,3,11,300,25,324000.0,1.029,0.005,6.246,7,35,14,50
44251,25,3,11,300,35,468000.0,1.106,0.001,6.396,7,35,14,50
44252,25,3,11,300,45,513000.0,1.14,0.004,6.549,7,35,14,50
44253,25,3,11,300,55,648000.0,1.44,0.004,6.945,7,35,14,50
44254,25,3,11,300,65,693000.0,1.54,0.002,6.244,7,35,14,50
44255,25,3,11,300,75,738000.0,1.64,0.003,6.449,7,35,14,50
44256,26,3,11,300,25,459000.0,1.342,0.004,6.702,7,35,14,50
44257,26,3,11,300,35,594000.0,1.404,0.002,6.81,7,35,14,50
44258,26,3,11,300,45,702000.0,1.56,0.001,6.393,7,35,14,50
44259,26,3,11,300,55,747000.0,1.66,0.002,6.443,7,35,14,50
44260,26,3,11,300,65,792000.0,1.76,0.003,6.389,7,35,14,50
44261,26,3,11,300,75,801000.0,1.78,0.003,5.8,7,35,14,50
44262,27,3,11,300,25,486000.0,1.256,0.003,7.777,7,35,14,50
44263,27,3,11,300,35,594000.0,1.347,0.001,6.159,7,35,14,50
44264,27,3,11,300,45,621000.0,1.38,0.007,6.508,7,35,14,50
44265,27,3,11,300,55,729000.0,1.62,0.002,6.658,7,35,14,50
44266,27,3,11,300,65,774000.0,1.72,0.002,6.157,7,35,14,50
44267,27,3,11,300,75,837000.0,1.86,0.004,6.077,7,35,14,50
44268,28,3,11,300,25,387000.0,1.162,0.002,6.369,7,35,14,50
44269,28,3,11,300,35,504000.0,1.191,0.002,6.449,7,35,14,50
44270,28,3,11,300,45,630000.0,1.4,0.002,6.17,7,35,14,50
44271,28,3,11,300,55,675000.0,1.5,0.001,6.505,7,35,14,50
44272,28,3,11,300,65,756000.0,1.68,0.005,6.673,7,35,14,50
44273,28,3,11,300,75,801000.0,1.78,0.003,6.497,7,35,14,50
44274,29,3,11,300,25,324000.0,1.059,0.0,7.47,7,35,14,50
44275,29,3,11,300,35,486000.0,1.174,0.001,6.992,7,35,14,50
44276,29,3,11,300,45,594000.0,1.32,0.004,6.612,7,35,14,50
44277,29,3,11,300,55,648000.0,1.44,0.002,7.112,7,35,14,50
44278,29,3,11,300,65,702000.0,1.56,0.002,6.726,7,35,14,50
44279,29,3,11,300,75,756000.0,1.68,0.003,6.496,7,35,14,50
44280,0,3,12,25,25,1647000.0,3.66,0.038,3.689,7,35,14,50
44281,0,3,12,25,35,1827000.0,4.06,0.061,2.874,7,35,14,50
44282,0,3,12,25,45,1836000.0,4.08,0.081,2.276,7,35,14,50
44283,0,3,12,25,55,1917000.0,4.26,0.142,1.941,7,35,14,50
44284,0,3,12,25,65,1971000.0,4.38,0.167,1.696,7,35,14,50
44285,0,3,12,25,75,1962000.0,4.36,0.217,1.478,7,35,14,50
44286,1,3,12,25,25,1701000.0,3.78,0.025,3.667,7,35,14,50
44287,1,3,12,25,35,1890000.0,4.2,0.046,3.027,7,35,14,50
44288,1,3,12,25,45,1935000.0,4.3,0.06,2.367,7,35,14,50
44289,1,3,12,25,55,1917000.0,4.26,0.109,1.948,7,35,14,50
44290,1,3,12,25,65,1854000.0,4.12,0.164,1.61,7,35,14,50
44291,1,3,12,25,75,1962000.0,4.36,0.199,1.465,7,35,14,50
44292,2,3,12,25,25,1764000.0,3.92,0.042,3.828,7,35,14,50
44293,2,3,12,25,35,1890000.0,4.2,0.027,2.983,7,35,14,50
44294,2,3,12,25,45,1971000.0,4.38,0.065,2.431,7,35,14,50
44295,2,3,12,25,55,1863000.0,4.14,0.158,1.912,7,35,14,50
44296,2,3,12,25,65,1908000.0,4.24,0.169,1.642,7,35,14,50
44297,2,3,12,25,75,1818000.0,4.04,0.214,1.362,7,35,14,50
44298,3,3,12,25,25,1665000.0,3.7,0.027,3.852,7,35,14,50
44299,3,3,12,25,35,1845000.0,4.1,0.029,3.01,7,35,14,50
44300,3,3,12,25,45,1827000.0,4.06,0.084,2.362,7,35,14,50
44301,3,3,12,25,55,1917000.0,4.26,0.108,2.025,7,35,14,50
44302,3,3,12,25,65,1962000.0,4.36,0.16,1.739,7,35,14,50
44303,3,3,12,25,75,2007000.0,4.46,0.195,1.53,7,35,14,50
44304,4,3,12,25,25,1809000.0,4.02,0.021,3.739,7,35,14,50
44305,4,3,12,25,35,1890000.0,4.2,0.026,2.844,7,35,14,50
44306,4,3,12,25,45,2007000.0,4.46,0.076,2.364,7,35,14,50
44307,4,3,12,25,55,1962000.0,4.36,0.133,1.904,7,35,14,50
44308,4,3,12,25,65,1908000.0,4.24,0.199,1.571,7,35,14,50
44309,4,3,12,25,75,1971000.0,4.38,0.204,1.409,7,35,14,50
44310,5,3,12,25,25,1728000.0,3.84,0.031,3.573,7,35,14,50
44311,5,3,12,25,35,1791000.0,3.98,0.049,2.685,7,35,14,50
44312,5,3,12,25,45,1962000.0,4.36,0.092,2.291,7,35,14,50
44313,5,3,12,25,55,1836000.0,4.08,0.173,1.814,7,35,14,50
44314,5,3,12,25,65,1863000.0,4.14,0.197,1.545,7,35,14,50
44315,5,3,12,25,75,1989000.0,4.42,0.205,1.432,7,35,14,50
44316,6,3,12,25,25,1629000.0,3.62,0.027,3.692,7,35,14,50
44317,6,3,12,25,35,1800000.0,4.0,0.037,2.893,7,35,14,50
44318,6,3,12,25,45,1899000.0,4.22,0.089,2.381,7,35,14,50
44319,6,3,12,25,55,1899000.0,4.22,0.101,1.963,7,35,14,50
44320,6,3,12,25,65,2043000.0,4.54,0.145,1.744,7,35,14,50
44321,6,3,12,25,75,1854000.0,4.12,0.197,1.426,7,35,14,50
44322,7,3,12,25,25,1647000.0,3.66,0.038,3.738,7,35,14,50
44323,7,3,12,25,35,1755000.0,3.9,0.037,2.856,7,35,14,50
44324,7,3,12,25,45,1908000.0,4.24,0.054,2.448,7,35,14,50
44325,7,3,12,25,55,1899000.0,4.22,0.119,1.993,7,35,14,50
44326,7,3,12,25,65,2016000.0,4.48,0.169,1.783,7,35,14,50
44327,7,3,12,25,75,1962000.0,4.36,0.199,1.523,7,35,14,50
44328,8,3,12,25,25,1719000.0,3.82,0.023,3.993,7,35,14,50
44329,8,3,12,25,35,1827000.0,4.06,0.028,3.047,7,35,14,50
44330,8,3,12,25,45,1764000.0,3.92,0.078,2.318,7,35,14,50
44331,8,3,12,25,55,1935000.0,4.3,0.118,2.077,7,35,14,50
44332,8,3,12,25,65,1872000.0,4.16,0.168,1.691,7,35,14,50
44333,8,3,12,25,75,1980000.0,4.4,0.199,1.569,7,35,14,50
44334,9,3,12,25,25,1602000.0,3.56,0.033,3.652,7,35,14,50
44335,9,3,12,25,35,1809000.0,4.02,0.033,3.023,7,35,14,50
44336,9,3,12,25,45,1989000.0,4.42,0.046,2.561,7,35,14,50
44337,9,3,12,25,55,1899000.0,4.22,0.127,2.025,7,35,14,50
44338,9,3,12,25,65,1845000.0,4.1,0.164,1.672,7,35,14,50
44339,9,3,12,25,75,2034000.0,4.52,0.186,1.592,7,35,14,50
44340,10,3,12,25,25,1638000.0,3.64,0.022,3.671,7,35,14,50
44341,10,3,12,25,35,1782000.0,3.96,0.043,2.861,7,35,14,50
44342,10,3,12,25,45,1962000.0,4.36,0.05,2.479,7,35,14,50
44343,10,3,12,25,55,1917000.0,4.26,0.13,2.019,7,35,14,50
