,Gates,Bays,Station_Dist,Parameter,Value,p-value,DES_Mono,Avg_OFC
410,1,2,200,Gate,15,6.116081469102006e-14,True,0.31109999999999993
411,1,2,200,Bay,15.0,2.2720439357625493e-17,True,0.7241999999999998
412,1,2,200,Bay,17.5,2.9494644416193282e-24,True,0.639
413,1,2,200,Bay,20.0,1.3088668453498663e-17,True,0.5487
414,1,2,200,Bay,22.5,1.4011502400227394e-12,True,0.489
415,1,2,200,Bay,25.0,2.135497147254578e-14,True,0.44789999999999996
416,1,2,200,Bay,27.5,4.671591082877311e-08,True,0.4013999999999999
417,1,2,200,Bay,30.0,5.788637847835918e-07,True,0.3702
418,1,2,200,Bay,32.5,1.4077039913525476e-09,True,0.3432000000000001
419,1,2,200,Bay,35.0,1.4829103641457402e-06,True,0.312
420,1,2,200,Bay,37.5,2.7986369553147935e-06,True,0.2922
421,1,2,200,Bay,40.0,0.00018147403601456702,True,0.27419999999999994
422,1,2,200,Bay,42.5,0.0005754254887727162,True,0.2586
423,1,2,200,Speed,35,7.545354354927777e-10,True,0.29819999999999997
424,1,2,200,Speed,45,3.6759068341673275e-05,True,0.3191999999999999
425,1,2,200,Speed,55,0.01720765974618735,True,0.3294
426,1,2,200,Speed,65,0.010625648764156085,True,0.33810000000000007
427,1,2,200,Speed,75,0.1281791537860989,True,0.34259999999999996
428,1,2,200,HoS,15,6.620023351432437e-11,True,0.3432
429,1,2,200,HoS,16,1.7317536935175753e-11,True,0.3801
430,1,2,200,HoS,17,3.3354647706905415e-08,True,0.4071
431,1,2,200,HoS,18,6.650751431817658e-08,True,0.4332
432,1,2,200,Fleet,25,7.16375450276526e-35,True,0.30239999999999995
433,1,2,200,Fleet,50,0.00654093896861692,True,0.3147
434,1,2,200,Fleet,75,0.9441072463465232,True,0.3149999999999999
435,1,2,200,Fleet,100,0.8261431263875262,True,0.3158999999999999
436,1,2,200,Fleet,125,1.0,True,0.3158999999999999
437,1,2,200,Fleet,150,0.8133976842261257,False,0.3149999999999999
438,1,2,200,Fleet,175,0.6372206495234729,True,0.3167999999999999
439,1,2,200,Fleet,200,0.8225925202899074,False,0.31589999999999996
440,1,2,300,Gate,1,0.5687218030330055,False,0.28530000000000005
441,1,2,300,Gate,2,0.4861731206423109,True,0.288
442,1,2,300,Gate,3,0.9560953476111611,False,0.2844
443,1,2,300,Gate,4,0.9020994701075271,False,0.2847
444,1,2,300,Gate,5,0.8027796180906139,True,0.28530000000000005
445,1,2,300,Gate,6,0.9078905523957029,False,0.28409999999999996
446,1,2,300,Gate,7,0.777712907876895,True,0.2847
447,1,2,300,Gate,8,0.769885129255993,True,0.2832
448,1,2,300,Gate,9,0.9495071454108275,False,0.2817
449,1,2,300,Gate,10,0.33290935533070776,True,0.282
450,1,2,300,Gate,15,1.1772982288055817e-10,True,0.2772
451,1,2,300,Bay,15.0,5.2096620337058045e-08,True,0.5886
452,1,2,300,Bay,17.5,8.02532919885552e-08,True,0.5364000000000001
453,1,2,300,Bay,20.0,1.2846037309081473e-10,True,0.48719999999999997
454,1,2,300,Bay,22.5,5.937803097271087e-11,True,0.432
455,1,2,300,Bay,25.0,9.748398091936614e-09,True,0.3852
456,1,2,300,Bay,27.5,1.3683630401602508e-07,True,0.35219999999999996
457,1,2,300,Bay,30.0,3.822452594327837e-06,True,0.32159999999999994
458,1,2,300,Bay,32.5,0.0011799722749585315,True,0.2949
459,1,2,300,Bay,35.0,0.0002175779665106804,True,0.27690000000000003
460,1,2,300,Bay,37.5,0.0070287927726695116,True,0.2556
461,1,2,300,Bay,40.0,0.0016000331508222016,True,0.24059999999999998
462,1,2,300,Bay,42.5,0.0013956218365979744,True,0.22500000000000003
463,1,2,300,Speed,35,1.4755009766118516e-13,True,0.25020000000000003
464,1,2,300,Speed,45,2.5676988906475243e-08,True,0.2817
465,1,2,300,Speed,55,5.2647797778738855e-05,True,0.29849999999999993
466,1,2,300,Speed,65,0.00010876217230994341,True,0.31379999999999997
467,1,2,300,Speed,75,0.059597205683669066,True,0.32069999999999993
468,1,2,300,HoS,15,1.943086040015012e-08,True,0.31470000000000004
469,1,2,300,HoS,16,3.271505275972313e-07,True,0.3456
470,1,2,300,HoS,17,8.174079665639083e-06,True,0.37049999999999994
471,1,2,300,HoS,18,7.536760073869215e-10,True,0.405
472,1,2,300,Fleet,25,2.7600551554688894e-40,True,0.258
473,1,2,300,Fleet,50,0.0003986979597657074,True,0.276
474,1,2,300,Fleet,75,1.0,True,0.276
475,1,2,300,Fleet,100,0.607953076453809,True,0.27840000000000004
476,1,2,300,Fleet,125,0.8084150975952664,False,0.2772
477,1,2,300,Fleet,150,0.9037788907557882,True,0.27780000000000005
478,1,2,300,Fleet,175,0.9999999999999915,False,0.2778
479,1,2,300,Fleet,200,0.9567363543692264,False,0.27749999999999997
480,1,3,25,Gate,1,0.8274715228185962,False,0.5616
481,1,3,25,Gate,2,0.7470434346333923,False,0.5622000000000001
482,1,3,25,Gate,3,0.8999433948224557,False,0.5631
483,1,3,25,Gate,4,0.660734584296237,True,0.5634
484,1,3,25,Gate,5,0.01635967635795363,True,0.5625
485,1,3,25,Gate,6,0.5976662346193089,True,0.5568000000000001
486,1,3,25,Gate,7,0.2916263358648602,False,0.5553
487,1,3,25,Gate,8,0.24895562665173074,True,0.5583000000000001
488,1,3,25,Gate,9,0.1378806680597404,True,0.5553
489,1,3,25,Gate,10,5.278091890922522e-49,True,0.5513999999999999
490,1,3,25,Gate,15,6.62716830647382e-44,True,0.4284
491,1,3,25,Bay,15.0,0.8005988678695709,False,0.9246
492,1,3,25,Bay,17.5,0.3573742378430983,True,0.9260999999999999
493,1,3,25,Bay,20.0,1.462848562247227e-18,True,0.9218999999999998
494,1,3,25,Bay,22.5,1.3251573161824766e-27,True,0.8643000000000002
495,1,3,25,Bay,25.0,5.938247935705605e-20,True,0.7737000000000002
496,1,3,25,Bay,27.5,3.5104549857065245e-29,True,0.7127999999999995
497,1,3,25,Bay,30.0,6.777669043608466e-24,True,0.648
498,1,3,25,Bay,32.5,3.0703402165175316e-22,True,0.5979000000000002
499,1,3,25,Bay,35.0,1.4845423792012441e-19,True,0.5544
500,1,3,25,Bay,37.5,1.4969049552231428e-19,True,0.5181
501,1,3,25,Bay,40.0,8.13426980787601e-17,True,0.4848
502,1,3,25,Bay,42.5,5.803647436064891e-21,True,0.4572
503,1,3,25,Speed,35,0.2002622672857094,True,0.5478000000000001
504,1,3,25,Speed,45,0.22699706845221898,True,0.5514
505,1,3,25,Speed,55,0.07696371758689995,True,0.5564999999999999
506,1,3,25,Speed,65,0.6640519153272029,True,0.5577
507,1,3,25,Speed,75,0.46041695249740733,True,0.5598
508,1,3,25,HoS,15,2.285746154525404e-24,True,0.6026999999999999
509,1,3,25,HoS,16,3.994977591774728e-22,True,0.6477
510,1,3,25,HoS,17,2.0428812684384778e-23,True,0.6930000000000002
511,1,3,25,HoS,18,2.7165151696548227e-29,True,0.7454999999999999
512,1,3,25,Fleet,25,3.6987284343257084e-35,True,0.528
513,1,3,25,Fleet,50,2.242949385857417e-09,True,0.5544
514,1,3,25,Fleet,75,0.013680008927590956,True,0.5607000000000001
515,1,3,25,Fleet,100,0.04388053482432219,True,0.5642999999999999
516,1,3,25,Fleet,125,0.8447166906183389,False,0.5640000000000001
517,1,3,25,Fleet,150,0.850498460560307,True,0.5642999999999999
518,1,3,25,Fleet,175,0.5614187425766702,False,0.5634
519,1,3,25,Fleet,200,0.43536255440076777,True,0.5646
520,1,3,50,Gate,1,0.13347033776232603,False,0.5481
521,1,3,50,Gate,2,0.23387008341551402,True,0.5523
522,1,3,50,Gate,3,0.7927217284527547,False,0.5487000000000001
523,1,3,50,Gate,4,0.26499218677693115,True,0.5496
524,1,3,50,Gate,5,0.9107009265305046,False,0.5463
525,1,3,50,Gate,6,0.5349829781654523,True,0.5466000000000001
526,1,3,50,Gate,7,0.7673091733412661,False,0.5448000000000001
527,1,3,50,Gate,8,0.19375795242432106,True,0.5457000000000001
528,1,3,50,Gate,9,0.38999970540663975,True,0.5420999999999999
529,1,3,50,Gate,10,1.4114872403123655e-43,True,0.5397
530,1,3,50,Gate,15,7.197041051729359e-43,True,0.4188
531,1,3,50,Bay,15.0,0.72351713537736,True,0.8985
532,1,3,50,Bay,17.5,0.7852616784767287,True,0.8961000000000001
533,1,3,50,Bay,20.0,3.0589280384082544e-14,True,0.8942999999999998
534,1,3,50,Bay,22.5,7.16147579461822e-25,True,0.8397
535,1,3,50,Bay,25.0,3.11438462681717e-22,True,0.7599000000000001
536,1,3,50,Bay,27.5,3.574419733866173e-18,True,0.6915
537,1,3,50,Bay,30.0,5.165125546659745e-15,True,0.6329999999999999
538,1,3,50,Bay,32.5,1.2450768800636734e-15,True,0.5850000000000001
539,1,3,50,Bay,35.0,1.9478444241899284e-17,True,0.5436000000000001
540,1,3,50,Bay,37.5,2.1033825430441517e-15,True,0.5034
541,1,3,50,Bay,40.0,1.0261065879166238e-12,True,0.4713000000000001
542,1,3,50,Bay,42.5,7.806752614512339e-14,True,0.4449
543,1,3,50,Speed,35,0.02504066531837639,True,0.5343000000000001
544,1,3,50,Speed,45,0.0021913304221664823,True,0.5445000000000001
545,1,3,50,Speed,55,0.09233447271137538,True,0.5495999999999999
546,1,3,50,Speed,65,0.3771002990575446,True,0.5522999999999999
547,1,3,50,Speed,75,0.16784608962194128,True,0.5564999999999999
548,1,3,50,HoS,15,1.7538863833815146e-20,True,0.5886
549,1,3,50,HoS,16,1.3018828933598315e-22,True,0.6371999999999999
550,1,3,50,HoS,17,7.643795431239559e-21,True,0.6819000000000003
551,1,3,50,HoS,18,2.5115290492927274e-24,True,0.7277999999999999
552,1,3,50,Fleet,25,1.6451728496508025e-40,True,0.5172000000000001
553,1,3,50,Fleet,50,8.181837739148134e-09,True,0.5459999999999999
554,1,3,50,Fleet,75,0.49600692451882067,True,0.5478
555,1,3,50,Fleet,100,0.8127256923307172,False,0.5472
556,1,3,50,Fleet,125,0.23437232793879473,True,0.5505
557,1,3,50,Fleet,150,0.9164002056171117,True,0.5508
558,1,3,50,Fleet,175,0.47990549360002843,False,0.549
559,1,3,50,Fleet,200,0.28887994423983454,True,0.5517
560,1,3,100,Gate,1,0.4138257779099668,False,0.522
561,1,3,100,Gate,2,0.4729445815419767,True,0.525
562,1,3,100,Gate,3,0.7974485913255834,True,0.5226000000000001
563,1,3,100,Gate,4,0.5252982771460393,True,0.5216999999999999
564,1,3,100,Gate,5,0.5585556832794741,False,0.519
565,1,3,100,Gate,6,0.4423054082654052,True,0.5214000000000001
566,1,3,100,Gate,7,0.10539735711536435,True,0.5187
567,1,3,100,Gate,8,0.5056177446768104,False,0.513
568,1,3,100,Gate,9,0.9341032721535636,False,0.5154
569,1,3,100,Gate,10,1.9871485189895517e-40,True,0.5157
570,1,3,100,Gate,15,6.223063751031758e-37,True,0.39720000000000005
571,1,3,100,Bay,15.0,0.747862751278781,True,0.8601
572,1,3,100,Bay,17.5,0.39189864171613,True,0.8580000000000001
573,1,3,100,Bay,20.0,6.531288824259175e-12,True,0.8522999999999998
574,1,3,100,Bay,22.5,1.5117879712525234e-15,True,0.7926000000000001
575,1,3,100,Bay,25.0,5.107720586245044e-18,True,0.7229999999999998
576,1,3,100,Bay,27.5,1.3591459624106415e-15,True,0.6585
577,1,3,100,Bay,30.0,1.6164674309012035e-17,True,0.6048000000000001
578,1,3,100,Bay,32.5,1.746859818031696e-18,True,0.5613
579,1,3,100,Bay,35.0,1.3082271060172429e-12,True,0.5133
580,1,3,100,Bay,37.5,4.55708148927497e-12,True,0.4803
581,1,3,100,Bay,40.0,2.055255252630329e-08,True,0.45000000000000007
582,1,3,100,Bay,42.5,4.646062853280759e-12,True,0.4278
583,1,3,100,Speed,35,1.1698040448495989e-07,True,0.507
584,1,3,100,Speed,45,0.019165812082926236,True,0.5175
585,1,3,100,Speed,55,0.011767820852176755,True,0.5277000000000001
586,1,3,100,Speed,65,0.031076329974678067,True,0.5367
587,1,3,100,Speed,75,0.9400890485153474,True,0.537
588,1,3,100,HoS,15,4.925355550449676e-18,True,0.5664
589,1,3,100,HoS,16,1.1633198734178942e-14,True,0.609
590,1,3,100,HoS,17,2.3111683042956078e-17,True,0.654
591,1,3,100,HoS,18,3.981384295932618e-17,True,0.7019999999999998
592,1,3,100,Fleet,25,3.3775099615258196e-49,True,0.47850000000000004
593,1,3,100,Fleet,50,2.1287251114804848e-11,True,0.5157
594,1,3,100,Fleet,75,0.06976055784207497,True,0.5216999999999999
595,1,3,100,Fleet,100,0.5319126818407507,True,0.5238
596,1,3,100,Fleet,125,0.8594753638053394,False,0.5232
597,1,3,100,Fleet,150,0.518858984150577,True,0.5253000000000001
598,1,3,100,Fleet,175,0.8547342235186937,True,0.5259
599,1,3,100,Fleet,200,0.850817921718973,False,0.5253000000000001
600,1,3,150,Gate,1,0.9999999999999893,False,0.4988999999999999
601,1,3,150,Gate,2,0.6233374343198208,True,0.49889999999999995
602,1,3,150,Gate,3,0.9999999999999885,False,0.49709999999999993
603,1,3,150,Gate,4,0.7729465252522024,True,0.4971
604,1,3,150,Gate,5,0.6311976012008775,False,0.4959
605,1,3,150,Gate,6,0.3595497231448951,True,0.498
606,1,3,150,Gate,7,0.9473338704385119,True,0.49380000000000007
607,1,3,150,Gate,8,0.4451823592438554,True,0.49350000000000005
608,1,3,150,Gate,9,0.9999999999999811,False,0.48989999999999995
609,1,3,150,Gate,10,1.7477323284030696e-34,True,0.48990000000000006
610,1,3,150,Gate,15,2.4459788707595077e-33,True,0.3771000000000001
611,1,3,150,Bay,15.0,0.5294044264953861,True,0.8207999999999999
612,1,3,150,Bay,17.5,0.4542751205967561,False,0.8163000000000001
613,1,3,150,Bay,20.0,1.0305087827503048e-12,True,0.8214
614,1,3,150,Bay,22.5,1.3038391086175306e-23,True,0.7650000000000001
615,1,3,150,Bay,25.0,3.9479366719737105e-16,True,0.6873000000000002
616,1,3,150,Bay,27.5,1.4618830954509292e-14,True,0.6285
617,1,3,150,Bay,30.0,3.7519870354762115e-13,True,0.5760000000000001
618,1,3,150,Bay,32.5,3.725002542608638e-11,True,0.5295000000000001
619,1,3,150,Bay,35.0,9.29640891624891e-12,True,0.4913999999999999
620,1,3,150,Bay,37.5,6.402306442647832e-11,True,0.4575000000000001
621,1,3,150,Bay,40.0,1.0398480914825843e-10,True,0.4257
622,1,3,150,Bay,42.5,1.5098729395364062e-07,True,0.3978
623,1,3,150,Speed,35,6.810895093758916e-12,True,0.4728
624,1,3,150,Speed,45,4.024568998007983e-06,True,0.4955999999999999
625,1,3,150,Speed,55,0.001696066395670686,True,0.5087999999999999
626,1,3,150,Speed,65,0.03544019485668669,True,0.5172
627,1,3,150,Speed,75,0.11225301659282381,True,0.5235000000000001
628,1,3,150,HoS,15,4.948639523613262e-16,True,0.5394000000000001
629,1,3,150,HoS,16,5.213606666161837e-15,True,0.5844000000000001
630,1,3,150,HoS,17,2.4820378418885923e-13,True,0.6287999999999999
631,1,3,150,HoS,18,6.0554287019749804e-15,True,0.6777000000000001
632,1,3,150,Fleet,25,5.602838389486327e-47,True,0.4358999999999999
633,1,3,150,Fleet,50,3.808223926484062e-15,True,0.4910999999999999
634,1,3,150,Fleet,75,0.17062750405394475,True,0.4971
635,1,3,150,Fleet,100,0.39979747960936274,True,0.5004
636,1,3,150,Fleet,125,0.9359883849691836,False,0.5000999999999999
637,1,3,150,Fleet,150,0.8651389339502777,False,0.4995
638,1,3,150,Fleet,175,0.7839921751588085,False,0.49859999999999993
639,1,3,150,Fleet,200,0.5425393963221741,True,0.5007
640,1,3,200,Gate,1,0.5913455402380805,True,0.46830000000000005
641,1,3,200,Gate,2,0.9572344722625965,True,0.46530000000000005
642,1,3,200,Gate,3,0.9999999999999929,False,0.46499999999999997
643,1,3,200,Gate,4,0.9142494938798127,False,0.465
644,1,3,200,Gate,5,0.2848557100231842,True,0.46560000000000007
645,1,3,200,Gate,6,0.9600822190361881,False,0.45959999999999995
646,1,3,200,Gate,7,0.7080704797490849,True,0.45990000000000003
647,1,3,200,Gate,8,0.7411927895964019,False,0.45749999999999996
648,1,3,200,Gate,9,0.7196233210924212,True,0.4596
649,1,3,200,Gate,10,1.5201868783318994e-26,True,0.45749999999999996
650,1,3,200,Gate,15,1.0146044609630815e-30,True,0.3564
651,1,3,200,Bay,15.0,0.32512111092231466,True,0.7539
652,1,3,200,Bay,17.5,0.904023465444839,True,0.7437000000000001
653,1,3,200,Bay,20.0,0.0014562777413188548,True,0.7425000000000002
654,1,3,200,Bay,22.5,3.754767051533855e-09,True,0.7098
655,1,3,200,Bay,25.0,7.733635155884926e-17,True,0.6546000000000001
656,1,3,200,Bay,27.5,3.783870326050316e-13,True,0.5934
657,1,3,200,Bay,30.0,6.84028248252293e-13,True,0.5474999999999999
658,1,3,200,Bay,32.5,2.355278076204703e-09,True,0.5028
659,1,3,200,Bay,35.0,6.285606708625501e-07,True,0.4632000000000001
660,1,3,200,Bay,37.5,1.2615291602698175e-07,True,0.43200000000000005
661,1,3,200,Bay,40.0,3.491593325924198e-07,True,0.40259999999999996
662,1,3,200,Bay,42.5,1.2519546079262906e-08,True,0.3789
663,1,3,200,Speed,35,4.4677315683331796e-13,True,0.43589999999999995
664,1,3,200,Speed,45,1.7352526635686334e-06,True,0.46229999999999993
665,1,3,200,Speed,55,2.8317632116114375e-05,True,0.4839
666,1,3,200,Speed,65,0.0001740830127885789,True,0.5034
667,1,3,200,Speed,75,0.13839620447240666,True,0.5103000000000001
668,1,3,200,HoS,15,1.0086339806219962e-10,True,0.5091
669,1,3,200,HoS,16,6.485813753671504e-11,True,0.5543999999999999
670,1,3,200,HoS,17,1.2266760108273888e-11,True,0.6005999999999999
671,1,3,200,HoS,18,2.775957177459395e-12,True,0.6414000000000001
672,1,3,200,Fleet,25,1.5446245130833597e-37,True,0.3675
673,1,3,200,Fleet,50,3.0826089932695912e-21,True,0.4656
674,1,3,200,Fleet,75,0.5863293209618179,True,0.46890000000000004
675,1,3,200,Fleet,100,0.6739092619583327,True,0.47130000000000005
676,1,3,200,Fleet,125,0.8511415231179452,False,0.4704
677,1,3,200,Fleet,150,0.6852655982613969,True,0.4725
678,1,3,200,Fleet,175,0.9550039546164211,True,0.4728000000000001
679,1,3,200,Fleet,200,0.952032108820254,True,0.4731
680,1,3,300,Gate,1,0.6741243171951721,True,0.4205999999999999
681,1,3,300,Gate,2,0.8554560600035822,True,0.4173
682,1,3,300,Gate,3,0.8306520573592718,False,0.4158
683,1,3,300,Gate,4,0.8100081970971234,False,0.4176
684,1,3,300,Gate,5,0.6483908272712131,True,0.41939999999999994
685,1,3,300,Gate,6,0.7970191997024434,True,0.4161
686,1,3,300,Gate,7,0.7921038340218773,True,0.4139999999999999
687,1,3,300,Gate,8,0.9007815480048493,False,0.41190000000000004
688,1,3,300,Gate,9,0.3407388099807084,True,0.41280000000000006
689,1,3,300,Gate,10,1.0658347864150973e-19,True,0.4058999999999999
690,1,3,300,Gate,15,1.677128595089008e-25,True,0.3162
691,1,3,300,Bay,15.0,0.7088734133977819,False,0.6098999999999999
692,1,3,300,Bay,17.5,0.2819644612800638,True,0.6131999999999999
693,1,3,300,Bay,20.0,0.31921874265825684,True,0.6033000000000002
694,1,3,300,Bay,22.5,1.7519451320782874e-06,True,0.5946
695,1,3,300,Bay,25.0,0.00015596764149373088,True,0.5535
696,1,3,300,Bay,27.5,1.267264744300683e-07,True,0.5229000000000001
697,1,3,300,Bay,30.0,9.209519831667277e-06,True,0.47939999999999994
698,1,3,300,Bay,32.5,9.33667542155812e-05,True,0.44370000000000004
699,1,3,300,Bay,35.0,5.6430030333211224e-05,True,0.4146
700,1,3,300,Bay,37.5,8.634182925677131e-06,True,0.38910000000000006
701,1,3,300,Bay,40.0,3.8363622852149284e-05,True,0.3623999999999999
702,1,3,300,Bay,42.5,0.0007184709130485951,True,0.3393
703,1,3,300,Speed,35,1.105120544141526e-13,True,0.36899999999999994
704,1,3,300,Speed,45,1.0937895045670016e-10,True,0.4185
705,1,3,300,Speed,55,1.054551480846251e-06,True,0.44610000000000005
706,1,3,300,Speed,65,0.0025648793411713585,True,0.4611
707,1,3,300,Speed,75,0.0005444791723137097,True,0.47880000000000006
708,1,3,300,HoS,15,3.735974937714724e-12,True,0.46080000000000004
709,1,3,300,HoS,16,1.3865454065781416e-10,True,0.5148
710,1,3,300,HoS,17,1.2462241132183794e-06,True,0.5526
711,1,3,300,HoS,18,1.8170184935916715e-07,True,0.5961
712,1,3,300,Fleet,25,1.0728310396078901e-36,True,0.29940000000000005
713,1,3,300,Fleet,50,2.121010527993666e-27,True,0.4146000000000001
714,1,3,300,Fleet,75,0.820195008902191,True,0.41579999999999995
715,1,3,300,Fleet,100,0.6983093300751138,True,0.4179
716,1,3,300,Fleet,125,0.9999999999999918,True,0.41790000000000005
717,1,3,300,Fleet,150,0.8247931772951695,True,0.4191000000000001
718,1,3,300,Fleet,175,0.9153026792599687,False,0.4184999999999999
719,1,3,300,Fleet,200,0.8289830416796493,True,0.41969999999999996
720,1,4,25,Gate,1,0.1879181472812898,True,0.7478999999999999
721,1,4,25,Gate,2,0.8873187232777233,True,0.7424999999999999
722,1,4,25,Gate,3,0.339961608846418,True,0.7418999999999999
723,1,4,25,Gate,4,0.8334552969434581,True,0.7383
724,1,4,25,Gate,5,0.5712526637672781,True,0.7373999999999998
725,1,4,25,Gate,6,0.5725957167060006,True,0.7349999999999999
726,1,4,25,Gate,7,0.6212109742482655,True,0.7325999999999999
727,1,4,25,Gate,8,1.846869630408197e-07,True,0.7301999999999998
728,1,4,25,Gate,9,8.442275328510901e-22,True,0.7028999999999999
729,1,4,25,Gate,10,3.5699474543906906e-43,True,0.6401999999999999
730,1,4,25,Gate,15,2.2747618529151183e-58,True,0.4257
731,1,4,25,Bay,15.0,0.2508734587924913,True,0.9312
732,1,4,25,Bay,17.5,0.3658414843318267,True,0.9248999999999999
733,1,4,25,Bay,20.0,0.9999999999999688,True,0.9198000000000001
734,1,4,25,Bay,22.5,0.4785531508196752,True,0.9197999999999998
735,1,4,25,Bay,25.0,0.18476914915467874,True,0.9161999999999999
736,1,4,25,Bay,27.5,3.544425647425973e-13,True,0.9093
737,1,4,25,Bay,30.0,1.3035916459145226e-19,True,0.8595000000000002
738,1,4,25,Bay,32.5,6.926435226482318e-13,True,0.7863000000000002
739,1,4,25,Bay,35.0,8.953468683068609e-23,True,0.7413
740,1,4,25,Bay,37.5,1.2024594433017348e-22,True,0.6888000000000002
741,1,4,25,Bay,40.0,2.747069077159756e-15,True,0.6380999999999999
742,1,4,25,Bay,42.5,5.315506813118741e-16,True,0.6026999999999999
743,1,4,25,Speed,35,0.030853625036037727,True,0.7259999999999999
744,1,4,25,Speed,45,0.00011665361735022557,True,0.7397999999999999
745,1,4,25,Speed,55,0.213099848273113,False,0.7362
746,1,4,25,Speed,65,0.3014671025224077,True,0.7400999999999999
747,1,4,25,Speed,75,0.4876064497659164,False,0.7371
748,1,4,25,HoS,15,2.744462409541598e-21,True,0.7908000000000002
749,1,4,25,HoS,16,2.8639730645521253e-22,True,0.8547
750,1,4,25,HoS,17,1.369862414825849e-23,True,0.9174
