,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
431,39,Jonesboro,801000.0,0.801,2.342,0.023,5.341
432,39,Little Rock,2520000.0,2.52,2.593,0.002,4.537
433,39,Memphis,3366000.0,3.366,2.226,0.688,3.976
434,39,Owensboro,882000.0,0.882,2.8,0.026,4.315
435,39,Paducah,666000.0,0.666,1.721,0.753,3.814
436,39,Princeton,360000.0,0.36,1.333,2.548,1.902
437,39,Robinson,522000.0,0.522,2.32,0.02,5.337
438,39,St. Louis,3402000.0,3.402,1.703,1.944,1.893
439,39,Wood River,522000.0,0.522,2.9,0.0,4.537
440,40,Cape Girardeau,747000.0,0.747,2.128,0.119,5.119
441,40,Greenville,468000.0,0.468,2.167,0.018,4.964
442,40,Jonesboro,765000.0,0.765,2.237,0.022,5.512
443,40,Little Rock,2466000.0,2.466,2.537,0.0,4.58
444,40,Memphis,3294000.0,3.294,2.179,0.742,3.741
445,40,Owensboro,927000.0,0.927,2.943,0.04,4.283
446,40,Paducah,684000.0,0.684,1.767,0.678,4.153
447,40,Princeton,360000.0,0.36,1.25,2.862,1.974
448,40,Robinson,531000.0,0.531,2.36,0.005,5.162
449,40,St. Louis,3366000.0,3.366,1.662,1.846,1.95
450,40,Wood River,522000.0,0.522,2.9,0.0,4.543
451,41,Cape Girardeau,747000.0,0.747,2.128,0.055,5.111
452,41,Greenville,567000.0,0.567,2.625,0.007,5.311
453,41,Jonesboro,846000.0,0.846,2.474,0.017,5.852
454,41,Little Rock,2520000.0,2.52,2.593,0.0,4.558
455,41,Memphis,3240000.0,3.24,2.143,0.73,3.917
456,41,Owensboro,891000.0,0.891,2.829,0.04,4.402
457,41,Paducah,630000.0,0.63,1.628,0.768,3.614
458,41,Princeton,360000.0,0.36,1.25,2.876,1.733
459,41,Robinson,531000.0,0.531,2.36,0.006,5.812
460,41,St. Louis,3393000.0,3.393,1.683,1.827,2.007
461,41,Wood River,558000.0,0.558,3.1,0.0,4.835
462,42,Cape Girardeau,783000.0,0.783,2.231,0.112,4.868
463,42,Greenville,522000.0,0.522,2.417,0.011,5.054
464,42,Jonesboro,747000.0,0.747,2.184,0.021,5.359
465,42,Little Rock,2466000.0,2.466,2.537,0.001,4.775
466,42,Memphis,3195000.0,3.195,2.113,0.736,3.899
467,42,Owensboro,918000.0,0.918,2.914,0.029,4.428
468,42,Paducah,657000.0,0.657,1.698,0.729,3.813
469,42,Princeton,360000.0,0.36,1.25,2.563,2.028
470,42,Robinson,495000.0,0.495,2.2,0.006,5.483
471,42,St. Louis,3348000.0,3.348,1.683,1.883,2.079
472,42,Wood River,540000.0,0.54,3.0,0.0,4.466
473,43,Cape Girardeau,792000.0,0.792,2.256,0.126,5.076
474,43,Greenville,450000.0,0.45,2.083,0.027,4.591
475,43,Jonesboro,792000.0,0.792,2.316,0.026,5.016
476,43,Little Rock,2448000.0,2.448,2.519,0.0,4.681
477,43,Memphis,3231000.0,3.231,2.137,0.779,3.74
478,43,Owensboro,900000.0,0.9,2.857,0.044,4.129
479,43,Paducah,639000.0,0.639,1.651,0.654,3.879
480,43,Princeton,369000.0,0.369,1.281,2.6,1.954
481,43,Robinson,477000.0,0.477,2.12,0.009,5.13
482,43,St. Louis,3357000.0,3.357,1.673,1.979,1.774
483,43,Wood River,531000.0,0.531,2.95,0.0,4.92
484,44,Cape Girardeau,801000.0,0.801,2.282,0.06,5.068
485,44,Greenville,504000.0,0.504,2.333,0.013,5.356
486,44,Jonesboro,792000.0,0.792,2.316,0.02,5.634
487,44,Little Rock,2646000.0,2.646,2.722,0.0,4.776
488,44,Memphis,3357000.0,3.357,2.22,0.696,4.048
489,44,Owensboro,918000.0,0.918,2.914,0.05,4.12
490,44,Paducah,684000.0,0.684,1.767,0.72,3.801
491,44,Princeton,369000.0,0.369,1.281,2.652,1.988
492,44,Robinson,513000.0,0.513,2.28,0.007,6.054
493,44,St. Louis,3348000.0,3.348,1.691,1.863,1.942
494,44,Wood River,531000.0,0.531,2.95,0.0,4.679
495,45,Cape Girardeau,774000.0,0.774,2.205,0.096,5.026
496,45,Greenville,513000.0,0.513,2.375,0.007,5.487
497,45,Jonesboro,774000.0,0.774,2.263,0.036,5.373
498,45,Little Rock,2538000.0,2.538,2.611,0.0,4.633
499,45,Memphis,3285000.0,3.285,2.173,0.76,3.8
500,45,Owensboro,882000.0,0.882,2.8,0.059,4.262
501,45,Paducah,666000.0,0.666,1.721,0.612,4.065
502,45,Princeton,351000.0,0.351,1.219,2.692,1.852
503,45,Robinson,504000.0,0.504,2.24,0.008,5.611
504,45,St. Louis,3402000.0,3.402,1.718,1.891,1.844
505,45,Wood River,567000.0,0.567,3.15,0.0,5.192
506,46,Cape Girardeau,801000.0,0.801,2.282,0.085,4.914
507,46,Greenville,549000.0,0.549,2.542,0.004,5.383
508,46,Jonesboro,774000.0,0.774,2.263,0.025,5.167
509,46,Little Rock,2538000.0,2.538,2.611,0.002,4.606
510,46,Memphis,3411000.0,3.411,2.256,0.582,4.335
511,46,Owensboro,900000.0,0.9,2.857,0.068,4.343
512,46,Paducah,648000.0,0.648,1.674,0.746,3.642
513,46,Princeton,369000.0,0.369,1.242,2.474,1.911
514,46,Robinson,522000.0,0.522,2.32,0.006,5.737
515,46,St. Louis,3456000.0,3.456,1.722,1.817,1.974
516,46,Wood River,621000.0,0.621,3.45,0.0,4.521
517,47,Cape Girardeau,792000.0,0.792,2.256,0.105,5.159
518,47,Greenville,486000.0,0.486,2.25,0.006,5.041
519,47,Jonesboro,855000.0,0.855,2.5,0.024,5.43
520,47,Little Rock,2592000.0,2.592,2.667,0.0,4.823
521,47,Memphis,3240000.0,3.24,2.143,0.779,3.788
522,47,Owensboro,891000.0,0.891,2.829,0.034,4.067
523,47,Paducah,684000.0,0.684,1.767,0.706,3.871
524,47,Princeton,351000.0,0.351,1.345,2.633,1.884
525,47,Robinson,495000.0,0.495,2.2,0.012,5.568
526,47,St. Louis,3267000.0,3.267,1.606,1.899,1.895
527,47,Wood River,594000.0,0.594,3.3,0.0,4.788
528,48,Cape Girardeau,756000.0,0.756,2.154,0.102,5.165
529,48,Greenville,522000.0,0.522,2.417,0.008,5.342
530,48,Jonesboro,792000.0,0.792,2.316,0.013,5.635
531,48,Little Rock,2574000.0,2.574,2.648,0.0,4.573
532,48,Memphis,3357000.0,3.357,2.22,0.631,4.141
533,48,Owensboro,936000.0,0.936,2.971,0.057,3.988
534,48,Paducah,675000.0,0.675,1.744,0.797,3.784
535,48,Princeton,360000.0,0.36,1.212,2.37,1.909
536,48,Robinson,459000.0,0.459,2.04,0.014,5.237
537,48,St. Louis,3393000.0,3.393,1.698,1.835,1.925
538,48,Wood River,603000.0,0.603,3.35,0.0,4.859
539,49,Cape Girardeau,756000.0,0.756,2.154,0.08,5.027
540,49,Greenville,522000.0,0.522,2.417,0.017,4.977
541,49,Jonesboro,855000.0,0.855,2.5,0.023,5.362
542,49,Little Rock,2538000.0,2.538,2.611,0.001,4.569
543,49,Memphis,3213000.0,3.213,2.138,0.802,3.767
544,49,Owensboro,882000.0,0.882,2.8,0.032,3.999
545,49,Paducah,657000.0,0.657,1.698,0.71,3.857
546,49,Princeton,351000.0,0.351,1.3,2.536,1.689
547,49,Robinson,495000.0,0.495,2.2,0.027,5.36
548,49,St. Louis,3384000.0,3.384,1.686,1.867,1.887
549,49,Wood River,585000.0,0.585,3.25,0.0,4.719
